,Seq Name,Width
0,lcl|Zmays_AC149829.2_FGT002,255
16544,lcl|Zmays_GRMZM5G852876_T01,1424
16545,lcl|Zmays_GRMZM5G852899_T01,536
16546,lcl|Zmays_GRMZM5G852900_T01,632
16547,lcl|Zmays_GRMZM5G852932_T01,794
16548,lcl|Zmays_GRMZM5G852990_T01,897
16549,lcl|Zmays_GRMZM5G853128_T01,327
16550,lcl|Zmays_GRMZM5G853191_T01,341
16551,lcl|Zmays_GRMZM5G853200_T01,1114
16552,lcl|Zmays_GRMZM5G853247_T01,368
16553,lcl|Zmays_GRMZM5G853271_T01,228
16554,lcl|Zmays_GRMZM5G853319_T01,291
16555,lcl|Zmays_GRMZM5G853401_T01,390
16556,lcl|Zmays_GRMZM5G853432_T01,234
16557,lcl|Zmays_GRMZM5G853439_T01,264
16558,lcl|Zmays_GRMZM5G853472_T01,450
16559,lcl|Zmays_GRMZM5G853609_T01,538
16560,lcl|Zmays_GRMZM5G853660_T01,300
16561,lcl|Zmays_GRMZM5G853712_T01,201
16562,lcl|Zmays_GRMZM5G853743_T01,2775
16563,lcl|Zmays_GRMZM5G853750_T01,243
16564,lcl|Zmays_GRMZM5G853789_T01,316
16565,lcl|Zmays_GRMZM5G853790_T01,443
16566,lcl|Zmays_GRMZM5G853817_T01,2575
16567,lcl|Zmays_GRMZM5G853836_T01,1457
16568,lcl|Zmays_GRMZM5G853866_T01,228
16569,lcl|Zmays_GRMZM5G853928_T01,345
16570,lcl|Zmays_GRMZM5G853943_T01,330
16571,lcl|Zmays_GRMZM5G853974_T01,923
16572,lcl|Zmays_GRMZM5G853979_T01,286
16573,lcl|Zmays_GRMZM5G854007_T01,633
16574,lcl|Zmays_GRMZM5G854008_T01,360
16575,lcl|Zmays_GRMZM5G854009_T01,298
16576,lcl|Zmays_GRMZM5G854033_T01,297
16577,lcl|Zmays_GRMZM5G854103_T01,582
16578,lcl|Zmays_GRMZM5G854138_T01,961
16579,lcl|Zmays_GRMZM5G854160_T01,2162
16580,lcl|Zmays_GRMZM5G854175_T01,222
16581,lcl|Zmays_GRMZM5G854179_T01,428
16582,lcl|Zmays_GRMZM5G854208_T01,321
16583,lcl|Zmays_GRMZM5G854231_T01,342
16584,lcl|Zmays_GRMZM5G854251_T01,870
16585,lcl|Zmays_GRMZM5G854274_T01,258
16586,lcl|Zmays_GRMZM5G854284_T01,844
16587,lcl|Zmays_GRMZM5G854284_T02,318
16588,lcl|Zmays_GRMZM5G854292_T01,738
16589,lcl|Zmays_GRMZM5G854301_T02,2186
16590,lcl|Zmays_GRMZM5G854345_T01,1588
16591,lcl|Zmays_GRMZM5G854391_T01,810
16592,lcl|Zmays_GRMZM5G854434_T01,297
16593,lcl|Zmays_GRMZM5G854446_T01,1306
16594,lcl|Zmays_GRMZM5G854465_T01,276
16595,lcl|Zmays_GRMZM5G854476_T01,333
16596,lcl|Zmays_GRMZM5G854501_T01,358
16597,lcl|Zmays_GRMZM5G854506_T01,342
16598,lcl|Zmays_GRMZM5G854581_T01,840
16599,lcl|Zmays_GRMZM5G854604_T01,600
16600,lcl|Zmays_GRMZM5G854604_T02,585
16601,lcl|Zmays_GRMZM5G854635_T01,237
16602,lcl|Zmays_GRMZM5G854637_T01,1022
16603,lcl|Zmays_GRMZM5G854666_T01,692
16604,lcl|Zmays_GRMZM5G854702_T01,309
16605,lcl|Zmays_GRMZM5G854704_T01,354
16606,lcl|Zmays_GRMZM5G854710_T01,1467
16607,lcl|Zmays_GRMZM5G854762_T01,1403
16608,lcl|Zmays_GRMZM5G854835_T01,243
16609,lcl|Zmays_GRMZM5G854881_T01,252
16610,lcl|Zmays_GRMZM5G854975_T01,551
16611,lcl|Zmays_GRMZM5G855005_T01,522
16612,lcl|Zmays_GRMZM5G855052_T01,375
16613,lcl|Zmays_GRMZM5G855085_T01,324
16614,lcl|Zmays_GRMZM5G855099_T01,254
16615,lcl|Zmays_GRMZM5G855167_T01,277
16616,lcl|Zmays_GRMZM5G855190_T01,228
16617,lcl|Zmays_GRMZM5G855201_T01,204
16618,lcl|Zmays_GRMZM5G855222_T01,222
16619,lcl|Zmays_GRMZM5G855237_T01,680
16620,lcl|Zmays_GRMZM5G855244_T01,291
16621,lcl|Zmays_GRMZM5G855278_T01,662
16622,lcl|Zmays_GRMZM5G855304_T01,216
16623,lcl|Zmays_GRMZM5G855326_T01,522
16624,lcl|Zmays_GRMZM5G855342_T01,243
16625,lcl|Zmays_GRMZM5G855384_T01,343
16626,lcl|Zmays_GRMZM5G855389_T01,600
16627,lcl|Zmays_GRMZM5G855407_T01,288
16628,lcl|Zmays_GRMZM5G855411_T01,255
16629,lcl|Zmays_GRMZM5G855413_T01,567
16630,lcl|Zmays_GRMZM5G855519_T01,273
16631,lcl|Zmays_GRMZM5G855537_T01,345
16632,lcl|Zmays_GRMZM5G855612_T01,215
16633,lcl|Zmays_GRMZM5G855629_T01,478
16634,lcl|Zmays_GRMZM5G855650_T01,270
16635,lcl|Zmays_GRMZM5G855705_T01,348
16636,lcl|Zmays_GRMZM5G855731_T01,303
16637,lcl|Zmays_GRMZM5G855734_T01,207
16638,lcl|Zmays_GRMZM5G855745_T01,375
16639,lcl|Zmays_GRMZM5G855774_T01,523
16640,lcl|Zmays_GRMZM5G855814_T01,216
16641,lcl|Zmays_GRMZM5G855849_T01,387
16642,lcl|Zmays_GRMZM5G855879_T01,231
16643,lcl|Zmays_GRMZM5G855924_T01,480
16644,lcl|Zmays_GRMZM5G856040_T01,665
16645,lcl|Zmays_GRMZM5G856067_T01,1755
16646,lcl|Zmays_GRMZM5G856067_T02,1986
16647,lcl|Zmays_GRMZM5G856076_T01,369
16648,lcl|Zmays_GRMZM5G856077_T01,273
16649,lcl|Zmays_GRMZM5G856095_T01,359
16650,lcl|Zmays_GRMZM5G856147_T01,295
16651,lcl|Zmays_GRMZM5G856189_T01,321
16652,lcl|Zmays_GRMZM5G856201_T02,737
16653,lcl|Zmays_GRMZM5G856301_T01,526
16654,lcl|Zmays_GRMZM5G856338_T01,837
16655,lcl|Zmays_GRMZM5G856338_T03,790
16656,lcl|Zmays_GRMZM5G856427_T01,343
16657,lcl|Zmays_GRMZM5G856436_T01,582
16658,lcl|Zmays_GRMZM5G856500_T01,1537
16659,lcl|Zmays_GRMZM5G856609_T01,230
16660,lcl|Zmays_GRMZM5G856617_T01,221
16661,lcl|Zmays_GRMZM5G856661_T01,430
16662,lcl|Zmays_GRMZM5G856746_T01,355
16663,lcl|Zmays_GRMZM5G856773_T01,737
16664,lcl|Zmays_GRMZM5G856789_T01,403
16665,lcl|Zmays_GRMZM5G856794_T01,371
16666,lcl|Zmays_GRMZM5G856814_T01,201
16667,lcl|Zmays_GRMZM5G856845_T01,516
16668,lcl|Zmays_GRMZM5G856907_T01,1760
16669,lcl|Zmays_GRMZM5G856920_T01,207
16670,lcl|Zmays_GRMZM5G856969_T01,314
16671,lcl|Zmays_GRMZM5G856972_T01,348
16672,lcl|Zmays_GRMZM5G856981_T01,808
16673,lcl|Zmays_GRMZM5G857119_T01,327
16674,lcl|Zmays_GRMZM5G857140_T01,1584
16675,lcl|Zmays_GRMZM5G857152_T01,243
16676,lcl|Zmays_GRMZM5G857154_T01,599
16677,lcl|Zmays_GRMZM5G857179_T01,231
16678,lcl|Zmays_GRMZM5G857182_T01,357
16679,lcl|Zmays_GRMZM5G857250_T01,1697
16680,lcl|Zmays_GRMZM5G857259_T01,342
16681,lcl|Zmays_GRMZM5G857308_T01,364
16682,lcl|Zmays_GRMZM5G857318_T01,669
16683,lcl|Zmays_GRMZM5G857320_T01,360
16684,lcl|Zmays_GRMZM5G857327_T01,676
16685,lcl|Zmays_GRMZM5G857352_T01,210
16686,lcl|Zmays_GRMZM5G857371_T01,719
16687,lcl|Zmays_GRMZM5G857404_T01,839
16688,lcl|Zmays_GRMZM5G857404_T02,647
16689,lcl|Zmays_GRMZM5G857404_T03,1493
16690,lcl|Zmays_GRMZM5G857404_T04,1493
16691,lcl|Zmays_GRMZM5G857423_T01,239
16692,lcl|Zmays_GRMZM5G857435_T01,569
16693,lcl|Zmays_GRMZM5G857451_T01,263
16694,lcl|Zmays_GRMZM5G857487_T01,382
16695,lcl|Zmays_GRMZM5G857514_T01,222
16696,lcl|Zmays_GRMZM5G857534_T01,1450
16697,lcl|Zmays_GRMZM5G857564_T01,207
16698,lcl|Zmays_GRMZM5G857621_T01,903
16699,lcl|Zmays_GRMZM5G857622_T01,404
16700,lcl|Zmays_GRMZM5G857671_T01,322
16701,lcl|Zmays_GRMZM5G857681_T01,360
16702,lcl|Zmays_GRMZM5G857734_T01,288
16703,lcl|Zmays_GRMZM5G857770_T01,504
16704,lcl|Zmays_GRMZM5G857814_T01,417
16705,lcl|Zmays_GRMZM5G857860_T01,360
16706,lcl|Zmays_GRMZM5G857871_T01,452
16707,lcl|Zmays_GRMZM5G857885_T01,493
16708,lcl|Zmays_GRMZM5G857894_T01,258
16709,lcl|Zmays_GRMZM5G857895_T01,386
16710,lcl|Zmays_GRMZM5G857897_T01,849
16711,lcl|Zmays_GRMZM5G857930_T01,762
16712,lcl|Zmays_GRMZM5G857961_T01,351
16713,lcl|Zmays_GRMZM5G857986_T01,849
16714,lcl|Zmays_GRMZM5G858002_T01,348
16715,lcl|Zmays_GRMZM5G858008_T01,638
16716,lcl|Zmays_GRMZM5G858019_T01,243
16717,lcl|Zmays_GRMZM5G858108_T01,1464
16718,lcl|Zmays_GRMZM5G858126_T01,459
16719,lcl|Zmays_GRMZM5G858135_T01,279
16720,lcl|Zmays_GRMZM5G858186_T01,294
16721,lcl|Zmays_GRMZM5G858208_T01,603
16722,lcl|Zmays_GRMZM5G858234_T01,324
16723,lcl|Zmays_GRMZM5G858285_T01,634
16724,lcl|Zmays_GRMZM5G858394_T01,473
16725,lcl|Zmays_GRMZM5G858399_T01,538
16726,lcl|Zmays_GRMZM5G858462_T01,432
16727,lcl|Zmays_GRMZM5G858599_T01,327
16728,lcl|Zmays_GRMZM5G858606_T01,261
16729,lcl|Zmays_GRMZM5G858610_T01,792
16730,lcl|Zmays_GRMZM5G858617_T01,291
16731,lcl|Zmays_GRMZM5G858687_T01,270
16732,lcl|Zmays_GRMZM5G858703_T01,334
16733,lcl|Zmays_GRMZM5G858730_T01,282
16734,lcl|Zmays_GRMZM5G858753_T01,879
16735,lcl|Zmays_GRMZM5G858754_T01,231
16736,lcl|Zmays_GRMZM5G858820_T01,204
16737,lcl|Zmays_GRMZM5G858838_T01,480
16738,lcl|Zmays_GRMZM5G858884_T01,529
16739,lcl|Zmays_GRMZM5G858901_T01,373
16740,lcl|Zmays_GRMZM5G858923_T01,258
16741,lcl|Zmays_GRMZM5G858978_T01,693
16742,lcl|Zmays_GRMZM5G859017_T01,717
16743,lcl|Zmays_GRMZM5G859074_T01,425
16744,lcl|Zmays_GRMZM5G859107_T01,1941
16745,lcl|Zmays_GRMZM5G859126_T01,267
16746,lcl|Zmays_GRMZM5G859127_T01,646
16747,lcl|Zmays_GRMZM5G859176_T01,300
16748,lcl|Zmays_GRMZM5G859188_T01,285
16749,lcl|Zmays_GRMZM5G859194_T01,1520
16750,lcl|Zmays_GRMZM5G859248_T01,222
16751,lcl|Zmays_GRMZM5G859255_T01,330
16752,lcl|Zmays_GRMZM5G859272_T01,675
16753,lcl|Zmays_GRMZM5G859291_T01,225
16754,lcl|Zmays_GRMZM5G859300_T01,394
16755,lcl|Zmays_GRMZM5G859301_T01,431
16756,lcl|Zmays_GRMZM5G859318_T01,222
16757,lcl|Zmays_GRMZM5G859334_T01,573
16758,lcl|Zmays_GRMZM5G859431_T01,327
16759,lcl|Zmays_GRMZM5G859444_T01,345
16760,lcl|Zmays_GRMZM5G859459_T01,761
16761,lcl|Zmays_GRMZM5G859473_T01,288
16762,lcl|Zmays_GRMZM5G859537_T01,336
16763,lcl|Zmays_GRMZM5G859554_T01,433
16764,lcl|Zmays_GRMZM5G859576_T01,261
16765,lcl|Zmays_GRMZM5G859607_T01,448
16766,lcl|Zmays_GRMZM5G859641_T01,1130
16767,lcl|Zmays_GRMZM5G859661_T01,348
16768,lcl|Zmays_GRMZM5G859672_T01,441
16769,lcl|Zmays_GRMZM5G859786_T01,536
16770,lcl|Zmays_GRMZM5G859796_T01,282
16771,lcl|Zmays_GRMZM5G859837_T01,261
16772,lcl|Zmays_GRMZM5G859843_T01,273
16773,lcl|Zmays_GRMZM5G859867_T01,210
16774,lcl|Zmays_GRMZM5G859877_T01,507
16775,lcl|Zmays_GRMZM5G859928_T01,306
16776,lcl|Zmays_GRMZM5G859957_T01,207
16777,lcl|Zmays_GRMZM5G859973_T01,460
16778,lcl|Zmays_GRMZM5G860014_T01,327
16779,lcl|Zmays_GRMZM5G860022_T01,231
16780,lcl|Zmays_GRMZM5G860078_T01,276
16781,lcl|Zmays_GRMZM5G860079_T01,227
16782,lcl|Zmays_GRMZM5G860090_T01,285
16783,lcl|Zmays_GRMZM5G860173_T01,255
16784,lcl|Zmays_GRMZM5G860223_T01,1107
16785,lcl|Zmays_GRMZM5G860300_T01,300
16786,lcl|Zmays_GRMZM5G860317_T01,216
16787,lcl|Zmays_GRMZM5G860339_T01,270
16788,lcl|Zmays_GRMZM5G860390_T01,222
16789,lcl|Zmays_GRMZM5G860393_T01,430
16790,lcl|Zmays_GRMZM5G860398_T01,204
16791,lcl|Zmays_GRMZM5G860399_T01,1024
16792,lcl|Zmays_GRMZM5G860399_T02,270
16793,lcl|Zmays_GRMZM5G860498_T01,477
16794,lcl|Zmays_GRMZM5G860542_T01,423
16795,lcl|Zmays_GRMZM5G860543_T01,348
16796,lcl|Zmays_GRMZM5G860569_T01,500
16797,lcl|Zmays_GRMZM5G860582_T01,613
16798,lcl|Zmays_GRMZM5G860638_T01,265
16799,lcl|Zmays_GRMZM5G860681_T01,237
16800,lcl|Zmays_GRMZM5G860728_T01,282
16801,lcl|Zmays_GRMZM5G860729_T01,409
16802,lcl|Zmays_GRMZM5G860764_T01,240
16803,lcl|Zmays_GRMZM5G860771_T01,324
16804,lcl|Zmays_GRMZM5G860816_T01,267
16805,lcl|Zmays_GRMZM5G860978_T01,552
16806,lcl|Zmays_GRMZM5G861020_T01,240
16807,lcl|Zmays_GRMZM5G861035_T01,935
16808,lcl|Zmays_GRMZM5G861088_T01,243
16809,lcl|Zmays_GRMZM5G861100_T01,2913
16810,lcl|Zmays_GRMZM5G861100_T02,2728
16811,lcl|Zmays_GRMZM5G861100_T03,2955
16812,lcl|Zmays_GRMZM5G861168_T01,535
16813,lcl|Zmays_GRMZM5G861172_T01,297
16814,lcl|Zmays_GRMZM5G861207_T01,299
16815,lcl|Zmays_GRMZM5G861223_T01,432
16816,lcl|Zmays_GRMZM5G861256_T01,364
16817,lcl|Zmays_GRMZM5G861379_T01,228
16818,lcl|Zmays_GRMZM5G861402_T01,336
16819,lcl|Zmays_GRMZM5G861420_T01,662
16820,lcl|Zmays_GRMZM5G861446_T01,228
16821,lcl|Zmays_GRMZM5G861466_T01,536
16822,lcl|Zmays_GRMZM5G861541_T01,222
16823,lcl|Zmays_GRMZM5G861547_T02,1139
16824,lcl|Zmays_GRMZM5G861617_T01,312
16825,lcl|Zmays_GRMZM5G861681_T01,330
16826,lcl|Zmays_GRMZM5G861708_T01,663
16827,lcl|Zmays_GRMZM5G861772_T01,285
16828,lcl|Zmays_GRMZM5G861805_T01,252
16829,lcl|Zmays_GRMZM5G861833_T01,219
16830,lcl|Zmays_GRMZM5G861861_T01,286
16831,lcl|Zmays_GRMZM5G861871_T01,4256
16832,lcl|Zmays_GRMZM5G861916_T01,207
16833,lcl|Zmays_GRMZM5G861985_T01,270
16834,lcl|Zmays_GRMZM5G862016_T01,754
16835,lcl|Zmays_GRMZM5G862037_T01,1682
16836,lcl|Zmays_GRMZM5G862063_T01,950
16837,lcl|Zmays_GRMZM5G862071_T01,362
16838,lcl|Zmays_GRMZM5G862119_T01,249
16839,lcl|Zmays_GRMZM5G862257_T01,228
16840,lcl|Zmays_GRMZM5G862276_T01,704
16841,lcl|Zmays_GRMZM5G862318_T01,284
16842,lcl|Zmays_GRMZM5G862331_T01,564
16843,lcl|Zmays_GRMZM5G862390_T01,500
16844,lcl|Zmays_GRMZM5G862394_T01,321
16845,lcl|Zmays_GRMZM5G862425_T01,219
16846,lcl|Zmays_GRMZM5G862453_T01,440
16847,lcl|Zmays_GRMZM5G862468_T01,1194
16848,lcl|Zmays_GRMZM5G862475_T01,318
16849,lcl|Zmays_GRMZM5G862475_T02,210
16850,lcl|Zmays_GRMZM5G862554_T01,211
16851,lcl|Zmays_GRMZM5G862568_T01,294
16852,lcl|Zmays_GRMZM5G862594_T01,733
16853,lcl|Zmays_GRMZM5G862602_T01,1034
16854,lcl|Zmays_GRMZM5G862623_T01,1806
16855,lcl|Zmays_GRMZM5G862671_T01,321
16856,lcl|Zmays_GRMZM5G862687_T01,708
16857,lcl|Zmays_GRMZM5G862709_T01,520
16858,lcl|Zmays_GRMZM5G862749_T01,327
16859,lcl|Zmays_GRMZM5G862759_T01,382
16860,lcl|Zmays_GRMZM5G862799_T01,1235
16861,lcl|Zmays_GRMZM5G862799_T02,1235
16862,lcl|Zmays_GRMZM5G862814_T01,333
16863,lcl|Zmays_GRMZM5G862828_T01,274
16864,lcl|Zmays_GRMZM5G862831_T01,498
16865,lcl|Zmays_GRMZM5G862843_T01,731
16866,lcl|Zmays_GRMZM5G862933_T01,264
16867,lcl|Zmays_GRMZM5G862963_T01,216
16868,lcl|Zmays_GRMZM5G863015_T01,231
16869,lcl|Zmays_GRMZM5G863023_T01,741
16870,lcl|Zmays_GRMZM5G863033_T01,322
16871,lcl|Zmays_GRMZM5G863126_T01,445
16872,lcl|Zmays_GRMZM5G863315_T01,285
16873,lcl|Zmays_GRMZM5G863329_T01,219
16874,lcl|Zmays_GRMZM5G863335_T01,204
16875,lcl|Zmays_GRMZM5G863336_T01,240
16876,lcl|Zmays_GRMZM5G863375_T01,963
16877,lcl|Zmays_GRMZM5G863380_T01,291
16878,lcl|Zmays_GRMZM5G863390_T01,296
16879,lcl|Zmays_GRMZM5G863465_T01,763
16880,lcl|Zmays_GRMZM5G863465_T02,981
16881,lcl|Zmays_GRMZM5G863467_T01,562
16882,lcl|Zmays_GRMZM5G863526_T01,201
16883,lcl|Zmays_GRMZM5G863565_T01,247
16884,lcl|Zmays_GRMZM5G863600_T01,255
16885,lcl|Zmays_GRMZM5G863625_T01,204
16886,lcl|Zmays_GRMZM5G863629_T01,324
16887,lcl|Zmays_GRMZM5G863653_T01,820
16888,lcl|Zmays_GRMZM5G863661_T01,318
16889,lcl|Zmays_GRMZM5G863665_T01,234
16890,lcl|Zmays_GRMZM5G863717_T01,431
16891,lcl|Zmays_GRMZM5G863796_T01,210
16892,lcl|Zmays_GRMZM5G863815_T01,214
16893,lcl|Zmays_GRMZM5G863837_T01,442
16894,lcl|Zmays_GRMZM5G863970_T01,1182
16895,lcl|Zmays_GRMZM5G864065_T01,423
16896,lcl|Zmays_GRMZM5G864152_T01,270
16897,lcl|Zmays_GRMZM5G864190_T01,228
16898,lcl|Zmays_GRMZM5G864218_T01,270
16899,lcl|Zmays_GRMZM5G864221_T01,327
16900,lcl|Zmays_GRMZM5G864239_T01,468
16901,lcl|Zmays_GRMZM5G864259_T01,525
16902,lcl|Zmays_GRMZM5G864405_T01,334
16903,lcl|Zmays_GRMZM5G864466_T01,216
16904,lcl|Zmays_GRMZM5G864490_T01,354
16905,lcl|Zmays_GRMZM5G864512_T01,860
16906,lcl|Zmays_GRMZM5G864526_T01,1195
16907,lcl|Zmays_GRMZM5G864574_T01,1008
16908,lcl|Zmays_GRMZM5G864657_T01,761
16909,lcl|Zmays_GRMZM5G864774_T01,458
16910,lcl|Zmays_GRMZM5G864796_T01,601
16911,lcl|Zmays_GRMZM5G864842_T01,481
16912,lcl|Zmays_GRMZM5G864867_T01,504
16913,lcl|Zmays_GRMZM5G864894_T01,210
16914,lcl|Zmays_GRMZM5G864911_T01,692
16915,lcl|Zmays_GRMZM5G864951_T01,329
16916,lcl|Zmays_GRMZM5G865045_T01,550
16917,lcl|Zmays_GRMZM5G865047_T01,518
16918,lcl|Zmays_GRMZM5G865084_T01,628
16919,lcl|Zmays_GRMZM5G865115_T01,225
16920,lcl|Zmays_GRMZM5G865143_T01,204
16921,lcl|Zmays_GRMZM5G865145_T01,468
16922,lcl|Zmays_GRMZM5G865196_T01,318
16923,lcl|Zmays_GRMZM5G865199_T01,352
16924,lcl|Zmays_GRMZM5G865222_T01,451
16925,lcl|Zmays_GRMZM5G865274_T01,314
16926,lcl|Zmays_GRMZM5G865379_T01,697
16927,lcl|Zmays_GRMZM5G865463_T01,432
16928,lcl|Zmays_GRMZM5G865473_T01,237
16929,lcl|Zmays_GRMZM5G865508_T01,562
16930,lcl|Zmays_GRMZM5G865579_T01,294
16931,lcl|Zmays_GRMZM5G865635_T01,513
16932,lcl|Zmays_GRMZM5G865664_T01,607
16933,lcl|Zmays_GRMZM5G865672_T01,252
16934,lcl|Zmays_GRMZM5G865695_T01,249
16935,lcl|Zmays_GRMZM5G865717_T01,720
16936,lcl|Zmays_GRMZM5G865876_T01,273
16937,lcl|Zmays_GRMZM5G865917_T01,2795
16938,lcl|Zmays_GRMZM5G865949_T01,222
16939,lcl|Zmays_GRMZM5G865980_T01,264
16940,lcl|Zmays_GRMZM5G866013_T01,655
16941,lcl|Zmays_GRMZM5G866018_T01,1618
16942,lcl|Zmays_GRMZM5G866067_T01,624
16943,lcl|Zmays_GRMZM5G866121_T01,507
16944,lcl|Zmays_GRMZM5G866131_T01,446
16945,lcl|Zmays_GRMZM5G866227_T01,589
16946,lcl|Zmays_GRMZM5G866230_T01,469
16947,lcl|Zmays_GRMZM5G866240_T01,312
16948,lcl|Zmays_GRMZM5G866320_T01,626
16949,lcl|Zmays_GRMZM5G866336_T01,538
16950,lcl|Zmays_GRMZM5G866390_T01,726
16951,lcl|Zmays_GRMZM5G866430_T01,356
16952,lcl|Zmays_GRMZM5G866457_T01,339
16953,lcl|Zmays_GRMZM5G866602_T01,210
16954,lcl|Zmays_GRMZM5G866613_T01,252
16955,lcl|Zmays_GRMZM5G866630_T01,270
16956,lcl|Zmays_GRMZM5G866637_T01,246
16957,lcl|Zmays_GRMZM5G866638_T01,1063
16958,lcl|Zmays_GRMZM5G866673_T01,315
16959,lcl|Zmays_GRMZM5G866678_T01,435
16960,lcl|Zmays_GRMZM5G866678_T03,678
16961,lcl|Zmays_GRMZM5G866678_T04,475
16962,lcl|Zmays_GRMZM5G866687_T01,213
16963,lcl|Zmays_GRMZM5G866692_T01,303
16964,lcl|Zmays_GRMZM5G866700_T01,325
16965,lcl|Zmays_GRMZM5G866740_T01,678
16966,lcl|Zmays_GRMZM5G866809_T01,423
16967,lcl|Zmays_GRMZM5G866821_T01,431
16968,lcl|Zmays_GRMZM5G866822_T01,590
16969,lcl|Zmays_GRMZM5G866826_T01,1311
16970,lcl|Zmays_GRMZM5G866832_T01,270
16971,lcl|Zmays_GRMZM5G866884_T01,1469
16972,lcl|Zmays_GRMZM5G866884_T02,902
16973,lcl|Zmays_GRMZM5G866884_T03,997
16974,lcl|Zmays_GRMZM5G866910_T01,2179
16975,lcl|Zmays_GRMZM5G866914_T01,249
16976,lcl|Zmays_GRMZM5G866940_T01,332
16977,lcl|Zmays_GRMZM5G866959_T01,343
16978,lcl|Zmays_GRMZM5G866984_T01,670
16979,lcl|Zmays_GRMZM5G866993_T01,304
16980,lcl|Zmays_GRMZM5G866996_T01,472
16981,lcl|Zmays_GRMZM5G867014_T01,291
16982,lcl|Zmays_GRMZM5G867093_T01,231
16983,lcl|Zmays_GRMZM5G867111_T01,315
16984,lcl|Zmays_GRMZM5G867168_T01,272
16985,lcl|Zmays_GRMZM5G867198_T01,586
16986,lcl|Zmays_GRMZM5G867234_T01,387
16987,lcl|Zmays_GRMZM5G867264_T01,714
16988,lcl|Zmays_GRMZM5G867310_T01,517
16989,lcl|Zmays_GRMZM5G867322_T01,429
16990,lcl|Zmays_GRMZM5G867428_T01,237
16991,lcl|Zmays_GRMZM5G867429_T01,234
16992,lcl|Zmays_GRMZM5G867438_T01,1136
16993,lcl|Zmays_GRMZM5G867445_T01,300
16994,lcl|Zmays_GRMZM5G867459_T01,1038
16995,lcl|Zmays_GRMZM5G867500_T01,291
16996,lcl|Zmays_GRMZM5G867613_T01,532
16997,lcl|Zmays_GRMZM5G867641_T01,273
16998,lcl|Zmays_GRMZM5G867642_T01,522
16999,lcl|Zmays_GRMZM5G867731_T01,1034
17000,lcl|Zmays_GRMZM5G867733_T01,379
17001,lcl|Zmays_GRMZM5G867749_T01,281
17002,lcl|Zmays_GRMZM5G867757_T01,511
17003,lcl|Zmays_GRMZM5G867777_T01,281
17004,lcl|Zmays_GRMZM5G867825_T01,234
17005,lcl|Zmays_GRMZM5G867847_T01,209
17006,lcl|Zmays_GRMZM5G867879_T01,498
17007,lcl|Zmays_GRMZM5G867888_T01,573
17008,lcl|Zmays_GRMZM5G867893_T01,327
17009,lcl|Zmays_GRMZM5G867915_T01,264
17010,lcl|Zmays_GRMZM5G867919_T01,373
17011,lcl|Zmays_GRMZM5G867927_T01,1344
17012,lcl|Zmays_GRMZM5G867934_T01,348
17013,lcl|Zmays_GRMZM5G867945_T02,303
17014,lcl|Zmays_GRMZM5G867969_T01,610
17015,lcl|Zmays_GRMZM5G867983_T01,610
17016,lcl|Zmays_GRMZM5G868027_T01,210
17017,lcl|Zmays_GRMZM5G868041_T01,594
17018,lcl|Zmays_GRMZM5G868058_T01,228
17019,lcl|Zmays_GRMZM5G868098_T01,602
17020,lcl|Zmays_GRMZM5G868148_T01,324
17021,lcl|Zmays_GRMZM5G868202_T01,342
17022,lcl|Zmays_GRMZM5G868222_T02,720
17023,lcl|Zmays_GRMZM5G868254_T01,316
17024,lcl|Zmays_GRMZM5G868280_T01,216
17025,lcl|Zmays_GRMZM5G868296_T01,1809
17026,lcl|Zmays_GRMZM5G868297_T01,450
17027,lcl|Zmays_GRMZM5G868313_T01,225
17028,lcl|Zmays_GRMZM5G868354_T02,1202
17029,lcl|Zmays_GRMZM5G868402_T01,276
17030,lcl|Zmays_GRMZM5G868404_T01,604
17031,lcl|Zmays_GRMZM5G868423_T01,493
17032,lcl|Zmays_GRMZM5G868430_T01,558
17033,lcl|Zmays_GRMZM5G868465_T01,757
17034,lcl|Zmays_GRMZM5G868474_T01,479
17035,lcl|Zmays_GRMZM5G868552_T01,544
17036,lcl|Zmays_GRMZM5G868556_T01,715
17037,lcl|Zmays_GRMZM5G868574_T01,282
17038,lcl|Zmays_GRMZM5G868596_T01,844
17039,lcl|Zmays_GRMZM5G868600_T01,689
17040,lcl|Zmays_GRMZM5G868615_T01,916
17041,lcl|Zmays_GRMZM5G868671_T01,683
17042,lcl|Zmays_GRMZM5G868855_T01,375
17043,lcl|Zmays_GRMZM5G868921_T01,396
17044,lcl|Zmays_GRMZM5G868939_T01,327
17045,lcl|Zmays_GRMZM5G868940_T01,371
17046,lcl|Zmays_GRMZM5G868959_T01,234
17047,lcl|Zmays_GRMZM5G868972_T01,381
17048,lcl|Zmays_GRMZM5G869100_T01,1330
17049,lcl|Zmays_GRMZM5G869110_T01,434
17050,lcl|Zmays_GRMZM5G869119_T01,842
17051,lcl|Zmays_GRMZM5G869150_T01,372
17052,lcl|Zmays_GRMZM5G869156_T01,750
17053,lcl|Zmays_GRMZM5G869161_T01,513
17054,lcl|Zmays_GRMZM5G869254_T01,282
17055,lcl|Zmays_GRMZM5G869269_T01,1073
17056,lcl|Zmays_GRMZM5G869279_T01,216
17057,lcl|Zmays_GRMZM5G869321_T01,426
17058,lcl|Zmays_GRMZM5G869334_T01,285
