@relation relation name
@attribute Seq Name string
@attribute Width string
@attribute GC Content string
@attribute GC Ratio string
@data
'TAE_circ01234_Traes_5BL_D70B77649|ta_iwgsc_5bl_v1_10902941(-):(16660-16552)(16660-16552)','218','73.3945','0.7778'
'TAE_circ01235_Traes_5BL_D70B77649|ta_iwgsc_5bl_v1_10902941(-):(20506-18036)(20506-18036)(20548-20506)(18061-17937)(20548-18061)','7598','36.1148','0.8041'
'TAE_circ01236_Traes_5BL_D70B77649|ta_iwgsc_5bl_v1_10902941(-):(20658-20521)(20658-20521)','276','58.6957','1.3143'
'TAE_circ01234_Traes_5BL_D70B77649|ta_iwgsc_5bl_v1_10902941(-):(16660-16552)(16660-16552)','218','73.3945','0.7778'
'TAE_circ01235_Traes_5BL_D70B77649|ta_iwgsc_5bl_v1_10902941(-):(20506-18036)(20506-18036)(20548-20506)(18061-17937)(20548-18061)','7598','36.1148','0.8041'
'TAE_circ01236_Traes_5BL_D70B77649|ta_iwgsc_5bl_v1_10902941(-):(20658-20521)(20658-20521)','276','58.6957','1.3143'
'TAE_circ01234_Traes_5BL_D70B77649|ta_iwgsc_5bl_v1_10902941(-):(16660-16552)(16660-16552)','218','73.3945','0.7778'
'TAE_circ01235_Traes_5BL_D70B77649|ta_iwgsc_5bl_v1_10902941(-):(20506-18036)(20506-18036)(20548-20506)(18061-17937)(20548-18061)','7598','36.1148','0.8041'
'TAE_circ01236_Traes_5BL_D70B77649|ta_iwgsc_5bl_v1_10902941(-):(20658-20521)(20658-20521)','276','58.6957','1.3143'
'TAE_circ01234_Traes_5BL_D70B77649|ta_iwgsc_5bl_v1_10902941(-):(16660-16552)(16660-16552)','218','73.3945','0.7778'
'TAE_circ01235_Traes_5BL_D70B77649|ta_iwgsc_5bl_v1_10902941(-):(20506-18036)(20506-18036)(20548-20506)(18061-17937)(20548-18061)','7598','36.1148','0.8041'
'TAE_circ01236_Traes_5BL_D70B77649|ta_iwgsc_5bl_v1_10902941(-):(20658-20521)(20658-20521)','276','58.6957','1.3143'
'TAE_circ01234_Traes_5BL_D70B77649|ta_iwgsc_5bl_v1_10902941(-):(16660-16552)(16660-16552)','218','73.3945','0.7778'
'TAE_circ01235_Traes_5BL_D70B77649|ta_iwgsc_5bl_v1_10902941(-):(20506-18036)(20506-18036)(20548-20506)(18061-17937)(20548-18061)','7598','36.1148','0.8041'
'TAE_circ01237_Traes_5BL_047E8E2C1|ta_iwgsc_5bl_v1_10904733(+):(4564-4754)(4564-4754)(4754-4906)(4707-4854)(4854-4906)','736','61.1413','0.4469'
'TAE_circ01238_Traes_5BL_B1F704307|ta_iwgsc_5bl_v1_10905297(-):(5474-5334)(5474-5334)','282','46.0993','1.7083'
'TAE_circ01238_Traes_5BL_B1F704307|ta_iwgsc_5bl_v1_10905297(-):(5474-5334)(5474-5334)','282','46.0993','1.7083'
'TAE_circ01239_Traes_5BL_F04D996B2|ta_iwgsc_5bl_v1_10906326(-):(4258-4145)(4258-4145)','228','48.2456','1.2'
'TAE_circ01240_Traes_5BL_F04D996B2|ta_iwgsc_5bl_v1_10906326(-):(4286-4186)(4286-4186)','202','51.4851','0.9259'
'TAE_circ01239_Traes_5BL_F04D996B2|ta_iwgsc_5bl_v1_10906326(-):(4258-4145)(4258-4145)','228','48.2456','1.2'
'TAE_circ01240_Traes_5BL_F04D996B2|ta_iwgsc_5bl_v1_10906326(-):(4286-4186)(4286-4186)','202','51.4851','0.9259'
'TAE_circ01241_Traes_5BL_AD734CCEF|ta_iwgsc_5bl_v1_10910046(+):(4402-4549)(4402-4549)','296','66.2162','0.661'
'TAE_circ01242_Traes_5BL_623FB9090|ta_iwgsc_5bl_v1_10916028(-):(2500-2333)(2500-2333)','336','61.3095','1.641'
'TAE_circ01243_Traes_5BL_623FB9090|ta_iwgsc_5bl_v1_10916028(-):(2482-2360)(2482-2360)','246','58.5366','1.7692'
'TAE_circ01244_Traes_5BL_623FB9090|ta_iwgsc_5bl_v1_10916028(-):(2711-2518)(2711-2518)','388','55.1546','1.2766'
'TAE_circ01245_Traes_5BL_623FB9090|ta_iwgsc_5bl_v1_10916028(-):(3046-2943)(3046-2943)','208','38.4615','1.0'
'TAE_circ01242_Traes_5BL_623FB9090|ta_iwgsc_5bl_v1_10916028(-):(2500-2333)(2500-2333)','336','61.3095','1.641'
'TAE_circ01243_Traes_5BL_623FB9090|ta_iwgsc_5bl_v1_10916028(-):(2482-2360)(2482-2360)','246','58.5366','1.7692'
'TAE_circ01244_Traes_5BL_623FB9090|ta_iwgsc_5bl_v1_10916028(-):(2711-2518)(2711-2518)','388','55.1546','1.2766'
'TAE_circ01245_Traes_5BL_623FB9090|ta_iwgsc_5bl_v1_10916028(-):(3046-2943)(3046-2943)','208','38.4615','1.0'
'TAE_circ01242_Traes_5BL_623FB9090|ta_iwgsc_5bl_v1_10916028(-):(2500-2333)(2500-2333)','336','61.3095','1.641'
'TAE_circ01243_Traes_5BL_623FB9090|ta_iwgsc_5bl_v1_10916028(-):(2482-2360)(2482-2360)','246','58.5366','1.7692'
'TAE_circ01244_Traes_5BL_623FB9090|ta_iwgsc_5bl_v1_10916028(-):(2711-2518)(2711-2518)','388','55.1546','1.2766'
'TAE_circ01245_Traes_5BL_623FB9090|ta_iwgsc_5bl_v1_10916028(-):(3046-2943)(3046-2943)','208','38.4615','1.0'
'TAE_circ01246_Traes_5BL_91378F8DB|ta_iwgsc_5bl_v1_10918634(+):(2261-2368)(2261-2368)','216','34.2593','2.3636'
'TAE_circ01246_Traes_5BL_91378F8DB|ta_iwgsc_5bl_v1_10918634(+):(2261-2368)(2261-2368)','216','34.2593','2.3636'
'TAE_circ01246_Traes_5BL_91378F8DB|ta_iwgsc_5bl_v1_10918634(+):(2261-2368)(2261-2368)','216','34.2593','2.3636'
'TAE_circ01246_Traes_5BL_91378F8DB|ta_iwgsc_5bl_v1_10918634(+):(2261-2368)(2261-2368)','216','34.2593','2.3636'
'TAE_circ01247_Traes_5BL_1667563F2|ta_iwgsc_5bl_v1_10919005(+):(693-848)(693-848)','312','61.5385','1.2326'
'TAE_circ01247_Traes_5BL_1667563F2|ta_iwgsc_5bl_v1_10919005(+):(693-848)(693-848)','312','61.5385','1.2326'
'TAE_circ01247_Traes_5BL_1667563F2|ta_iwgsc_5bl_v1_10919005(+):(693-848)(693-848)','312','61.5385','1.2326'
'TAE_circ01248_Traes_5BL_3C4ECAB6D|ta_iwgsc_5bl_v1_10919097(+):(9290-9411)(9290-9411)','244','46.7213','0.4615'
'TAE_circ01248_Traes_5BL_3C4ECAB6D|ta_iwgsc_5bl_v1_10919097(+):(9280-9372)(9280-9372)(9372-9411)','226','48.6726','0.6176'
'TAE_circ01248_Traes_5BL_3C4ECAB6D|ta_iwgsc_5bl_v1_10919097(+):(9280-9372)(9280-9372)(9372-9411)','226','48.6726','0.6176'
'TAE_circ01248_Traes_5BL_3C4ECAB6D|ta_iwgsc_5bl_v1_10919097(+):(9280-9372)(9280-9372)(9372-9411)','226','48.6726','0.6176'
'TAE_circ01248_Traes_5BL_3C4ECAB6D|ta_iwgsc_5bl_v1_10919097(+):(9280-9372)(9280-9372)(9372-9411)','226','48.6726','0.6176'
'TAE_circ01248_Traes_5BL_3C4ECAB6D|ta_iwgsc_5bl_v1_10919097(+):(9280-9372)(9280-9372)(9372-9411)','226','48.6726','0.6176'
'TAE_circ01248_Traes_5BL_3C4ECAB6D|ta_iwgsc_5bl_v1_10919097(+):(9280-9372)(9280-9372)(9372-9411)','226','48.6726','0.6176'
'TAE_circ01249_Traes_5BL_C78416D4E|ta_iwgsc_5bl_v1_10920099(+):(2816-2917)(2816-2917)','204','63.7255','0.5854'
'TAE_circ01249_Traes_5BL_C78416D4E|ta_iwgsc_5bl_v1_10920099(+):(2816-2917)(2816-2917)','204','63.7255','0.5854'
'TAE_circ01249_Traes_5BL_C78416D4E|ta_iwgsc_5bl_v1_10920099(+):(2816-2917)(2816-2917)','204','63.7255','0.5854'
'TAE_circ01249_Traes_5BL_C78416D4E|ta_iwgsc_5bl_v1_10920099(+):(2816-2917)(2816-2917)','204','63.7255','0.5854'
'TAE_circ01249_Traes_5BL_C78416D4E|ta_iwgsc_5bl_v1_10920099(+):(2816-2917)(2816-2917)','204','63.7255','0.5854'
'TAE_circ01250_Traes_5BL_0FABF28C9|ta_iwgsc_5bl_v1_10922803(+):(3160-3330)(3160-3330)','342','53.2164','0.3188'
'TAE_circ01250_Traes_5BL_0FABF28C9|ta_iwgsc_5bl_v1_10922803(+):(3160-3330)(3160-3330)','342','53.2164','0.3188'
'TAE_circ01250_Traes_5BL_0FABF28C9|ta_iwgsc_5bl_v1_10922803(+):(3160-3330)(3160-3330)','342','53.2164','0.3188'
'TAE_circ01251_Traes_5BL_4E18D2CA5|ta_iwgsc_5bl_v1_10923431(-):(8123-8016)(8123-8016)','216','43.5185','0.9583'
'TAE_circ01252_Traes_5BL_4E18D2CA5|ta_iwgsc_5bl_v1_10923431(-):(8238-8104)(8238-8104)','270','45.1852','0.9677'
'TAE_circ01251_Traes_5BL_4E18D2CA5|ta_iwgsc_5bl_v1_10923431(-):(8123-8016)(8123-8016)','216','43.5185','0.9583'
'TAE_circ01252_Traes_5BL_4E18D2CA5|ta_iwgsc_5bl_v1_10923431(-):(8238-8104)(8238-8104)','270','45.1852','0.9677'
'TAE_circ01252_Traes_5BL_4E18D2CA5|ta_iwgsc_5bl_v1_10923431(-):(8238-8104)(8238-8104)','270','45.1852','0.9677'
'TAE_circ01253_Traes_5BL_0C4C87091|ta_iwgsc_5bl_v1_10923634(-):(11937-11836)(11937-11836)','204','44.1176','0.5'
'TAE_circ01253_Traes_5BL_0C4C87091|ta_iwgsc_5bl_v1_10923634(-):(11937-11836)(11937-11836)','204','44.1176','0.5'
'TAE_circ01253_Traes_5BL_0C4C87091|ta_iwgsc_5bl_v1_10923634(-):(11937-11836)(11937-11836)','204','44.1176','0.5'
'TAE_circ01253_Traes_5BL_0C4C87091|ta_iwgsc_5bl_v1_10923634(-):(11937-11836)(11937-11836)','204','44.1176','0.5'
'TAE_circ01253_Traes_5BL_0C4C87091|ta_iwgsc_5bl_v1_10923634(-):(11937-11836)(11937-11836)','204','44.1176','0.5'
'TAE_circ01253_Traes_5BL_0C4C87091|ta_iwgsc_5bl_v1_10923634(-):(11937-11836)(11937-11836)','204','44.1176','0.5'
'TAE_circ01253_Traes_5BL_0C4C87091|ta_iwgsc_5bl_v1_10923634(-):(11937-11836)(11937-11836)','204','44.1176','0.5'
'TAE_circ01253_Traes_5BL_0C4C87091|ta_iwgsc_5bl_v1_10923634(-):(11852-11506)(11852-11506)(11937-11852)','780','46.0256','0.8895'
'TAE_circ01254_Traes_5BL_BF6BA47D7|ta_iwgsc_5bl_v1_10924216(-):(3773-3591)(3773-3591)','366','40.4372','1.3125'
'TAE_circ01254_Traes_5BL_BF6BA47D7|ta_iwgsc_5bl_v1_10924216(-):(3773-3591)(3773-3591)','366','40.4372','1.3125'
'TAE_circ01254_Traes_5BL_BF6BA47D7|ta_iwgsc_5bl_v1_10924216(-):(3773-3591)(3773-3591)','366','40.4372','1.3125'
'TAE_circ01254_Traes_5BL_BF6BA47D7|ta_iwgsc_5bl_v1_10924216(-):(3773-3591)(3773-3591)','366','40.4372','1.3125'
'TAE_circ01254_Traes_5BL_BF6BA47D7|ta_iwgsc_5bl_v1_10924216(-):(3773-3591)(3773-3591)','685','38.5401','1.0156'
'TAE_circ01257_Traes_5BL_DC6216475|ta_iwgsc_5bl_v1_10925653(+):(9226-9555)(9226-9555)','660','51.8182','0.8587'
'TAE_circ01258_Traes_5BL_DC6216475|ta_iwgsc_5bl_v1_10925653(+):(9391-9555)(9391-9555)','330','52.7273','0.8511'
'TAE_circ01257_Traes_5BL_DC6216475|ta_iwgsc_5bl_v1_10925653(+):(9226-9555)(9226-9555)','660','51.8182','0.8587'
'TAE_circ01258_Traes_5BL_DC6216475|ta_iwgsc_5bl_v1_10925653(+):(9391-9555)(9391-9555)','330','52.7273','0.8511'
'TAE_circ01257_Traes_5BL_DC6216475|ta_iwgsc_5bl_v1_10925653(+):(8809-9321)(8809-9321)(9321-9555)(9226-9481)(9481-9555)','1592','51.9472','1.2351'
'TAE_circ01258_Traes_5BL_DC6216475|ta_iwgsc_5bl_v1_10925653(+):(9391-9481)(9391-9481)(9481-9555)','257','53.3074','0.8267'
'TAE_circ01259_Traes_5BL_0AF583401|ta_iwgsc_5bl_v1_3007416(+):(553-732)(553-732)','360','68.3333','1.1579'
'TAE_circ01259_Traes_5BL_0AF583401|ta_iwgsc_5bl_v1_3007416(+):(430-701)(430-701)(701-732)','576','70.3125','1.025'
'TAE_circ01260_Traes_5BL_635B0AB02|ta_iwgsc_5bl_v1_8663324(+):(968-1068)(968-1068)','202','51.4851','2.25'
'TAE_circ01261_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(468-343)(468-343)','252','61.9048','0.9024'
'TAE_circ01262_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(585-451)(585-451)(663-585)(495-106)(663-495)','908','52.3128','1.0386'
'TAE_circ01263_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(785-645)(785-645)(877-785)(674-585)(877-674)','669','50.8221','0.8889'
'TAE_circ01264_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2467-2348)(2467-2348)(2529-2467)(2375-2285)(2529-2375)','549','45.9016','1.0826'
'TAE_circ01265_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2490)(2668-2490)(2766-2668)(2553-2467)(2766-2553)','758','45.3826','1.1235'
'TAE_circ01266_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2504)(2668-2504)(2777-2668)(2553-2467)(2777-2553)','752','45.7447','1.1235'
'TAE_circ01267_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2512)(2668-2512)(2756-2668)(2553-2467)(2756-2553)','694','44.3804','1.0533'
'TAE_circ01261_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(468-343)(468-343)','252','61.9048','0.9024'
'TAE_circ01262_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(585-451)(585-451)(663-585)(495-86)(663-495)','928','51.9397','1.0511'
'TAE_circ01263_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(785-645)(785-645)(877-785)(674-585)(877-674)','669','50.8221','0.8889'
'TAE_circ01264_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2467-2348)(2467-2348)(2529-2467)(2375-2285)(2529-2375)','549','45.9016','1.0826'
'TAE_circ01265_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2490)(2668-2490)(2766-2668)(2553-2467)(2766-2553)','758','45.3826','1.1235'
'TAE_circ01266_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2504)(2668-2504)(2777-2668)(2553-2467)(2777-2553)','752','45.7447','1.1235'
'TAE_circ01267_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2512)(2668-2512)(2756-2668)(2553-2467)(2756-2553)','694','44.3804','1.0533'
'TAE_circ01261_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(468-343)(468-343)','252','61.9048','0.9024'
'TAE_circ01262_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(585-451)(585-451)(663-585)(495-74)(663-495)','940','51.7021','1.0506'
'TAE_circ01263_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(785-645)(785-645)(877-785)(674-585)(877-674)','669','50.8221','0.8889'
'TAE_circ01264_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2467-2348)(2467-2348)(2529-2467)(2375-2285)(2529-2375)','549','45.9016','1.0826'
'TAE_circ01265_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2490)(2668-2490)(2766-2668)(2553-2467)(2766-2553)','758','45.3826','1.1235'
'TAE_circ01266_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2504)(2668-2504)(2777-2668)(2553-2467)(2777-2553)','752','45.7447','1.1235'
'TAE_circ01267_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2512)(2668-2512)(2756-2668)(2553-2467)(2756-2553)','694','44.3804','1.0533'
'TAE_circ01261_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(468-343)(468-343)','252','61.9048','0.9024'
'TAE_circ01262_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(585-451)(585-451)(663-585)(495-106)(663-495)','908','52.3128','1.0386'
'TAE_circ01263_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(785-645)(785-645)(877-785)(674-585)(877-674)','669','50.8221','0.8889'
'TAE_circ01264_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2467-2348)(2467-2348)(2529-2467)(2375-2285)(2529-2375)','549','45.9016','1.0826'
'TAE_circ01265_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2490)(2668-2490)(2766-2668)(2553-2467)(2766-2553)','758','45.3826','1.1235'
'TAE_circ01266_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2504)(2668-2504)(2777-2668)(2553-2467)(2777-2553)','752','45.7447','1.1235'
'TAE_circ01267_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2512)(2668-2512)(2756-2668)(2553-2467)(2756-2553)','694','44.3804','1.0533'
'TAE_circ01261_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(468-343)(468-343)','252','61.9048','0.9024'
'TAE_circ01262_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(585-451)(585-451)(663-585)(495-106)(663-495)','908','52.3128','1.0386'
'TAE_circ01263_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(785-645)(785-645)(877-785)(674-585)(877-674)','669','50.8221','0.8889'
'TAE_circ01264_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2467-2348)(2467-2348)(2529-2467)(2375-1444)(2529-2375)','1390','45.3237','0.9937'
'TAE_circ01265_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2490)(2668-2490)(2766-2668)(2553-2467)(2766-2553)','758','45.3826','1.1235'
'TAE_circ01266_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2504)(2668-2504)(2777-2668)(2553-2467)(2777-2553)','752','45.7447','1.1235'
'TAE_circ01267_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2512)(2668-2512)(2756-2668)(2553-2467)(2756-2553)','694','44.3804','1.0533'
'TAE_circ01261_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(468-343)(468-343)','252','61.9048','0.9024'
'TAE_circ01262_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(585-451)(585-451)(663-585)(495-106)(663-495)','908','52.3128','1.0386'
'TAE_circ01263_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(785-645)(785-645)(877-785)(674-585)(877-674)','669','50.8221','0.8889'
'TAE_circ01264_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2467-2348)(2467-2348)(2529-2467)(2375-2285)(2529-2375)','549','45.9016','1.0826'
'TAE_circ01265_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2490)(2668-2490)(2766-2668)(2536-2467)(2766-2536)','758','45.2507','1.1173'
'TAE_circ01266_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2504)(2668-2504)(2777-2668)(2536-2467)(2777-2536)','752','45.6117','1.1173'
'TAE_circ01267_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2512)(2668-2512)(2756-2668)(2536-2467)(2756-2536)','694','44.2363','1.0467'
'TAE_circ01261_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(468-343)(468-343)','252','61.9048','0.9024'
'TAE_circ01262_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(585-451)(585-451)(663-585)(495-87)(663-495)','927','51.9957','1.0511'
'TAE_circ01263_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(785-645)(785-645)(877-785)(674-585)(877-674)','669','50.8221','0.8889'
'TAE_circ01264_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2467-2348)(2467-2348)(2529-2467)(2375-2285)(2529-2375)','549','45.9016','1.0826'
'TAE_circ01265_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2490)(2668-2490)(2766-2668)(2553-2467)(2766-2553)','758','45.3826','1.1235'
'TAE_circ01266_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2504)(2668-2504)(2777-2668)(2553-2467)(2777-2553)','752','45.7447','1.1235'
'TAE_circ01267_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2512)(2668-2512)(2756-2668)(2553-2467)(2756-2553)','694','44.3804','1.0533'
'TAE_circ01261_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(468-343)(468-343)','252','61.9048','0.9024'
'TAE_circ01262_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(585-451)(585-451)(663-585)(495-132)(663-495)','882','53.1746','1.0303'
'TAE_circ01263_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(785-645)(785-645)(877-785)(674-585)(877-674)','669','50.8221','0.8889'
'TAE_circ01264_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2467-2348)(2467-2348)(2529-2467)(2375-2285)(2529-2375)','549','45.9016','1.0826'
'TAE_circ01265_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2490)(2668-2490)(2766-2668)(2553-2467)(2766-2553)','758','45.3826','1.1235'
'TAE_circ01266_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2504)(2668-2504)(2777-2668)(2553-2467)(2777-2553)','752','45.7447','1.1235'
'TAE_circ01267_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2512)(2668-2512)(2756-2668)(2553-2467)(2756-2553)','694','44.3804','1.0533'
'TAE_circ01261_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(468-343)(468-343)','252','61.9048','0.9024'
'TAE_circ01262_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(585-451)(585-451)(663-585)(495-132)(663-495)','882','53.1746','1.0303'
'TAE_circ01263_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(785-645)(785-645)(877-785)(674-585)(877-674)','669','50.8221','0.8889'
'TAE_circ01264_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2467-2348)(2467-2348)(2529-2467)(2377-2285)(2529-2377)','549','45.7195','1.0744'
'TAE_circ01265_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2490)(2668-2490)(2766-2668)(2553-2467)(2766-2553)','758','45.3826','1.1235'
'TAE_circ01266_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2504)(2668-2504)(2777-2668)(2553-2467)(2777-2553)','752','45.7447','1.1235'
'TAE_circ01267_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(2668-2512)(2668-2512)(2756-2668)(2553-2467)(2756-2553)','694','44.3804','1.0533'
'TAE_circ01261_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(468-343)(468-343)','252','61.9048','0.9024'
'TAE_circ01262_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(585-451)(585-451)(663-585)(495-74)(663-495)','940','51.7021','1.0506'
'TAE_circ01263_Traes_5BS_4D44AE9D6|ta_iwgsc_5bs_v1_1034(-):(785-645)(785-645)(877-785)(674-585)(877-674)','669','50.8221','0.8889'
'TAE_circ01268_Traes_5BS_DD8CB5574|ta_iwgsc_5bs_v1_1459288(+):(2055-2198)(2055-2198)(2198-2346)(2147-2294)(2294-2346)','638','43.2602','1.76'
'TAE_circ01268_Traes_5BS_DD8CB5574|ta_iwgsc_5bs_v1_1459288(+):(2055-2198)(2055-2198)(2198-2346)(2147-2294)(2294-2346)','638','43.2602','1.76'
'TAE_circ01269_Traes_5BS_1D48196EC|ta_iwgsc_5bs_v1_2055544(-):(326-196)(326-196)','262','44.2748','0.6111'
'TAE_circ01269_Traes_5BS_1D48196EC|ta_iwgsc_5bs_v1_2055544(-):(326-196)(326-196)','262','44.2748','0.6111'
'TAE_circ01269_Traes_5BS_1D48196EC|ta_iwgsc_5bs_v1_2055544(-):(326-196)(326-196)','262','44.2748','0.6111'
'TAE_circ01269_Traes_5BS_1D48196EC|ta_iwgsc_5bs_v1_2055544(-):(326-196)(326-196)','262','44.2748','0.6111'
'TAE_circ01270_Traes_5BS_017F8702A|ta_iwgsc_5bs_v1_2242928(+):(5272-5424)(5272-5424)','306','71.2418','0.9123'
'TAE_circ01270_Traes_5BS_017F8702A|ta_iwgsc_5bs_v1_2242928(+):(5272-5424)(5272-5424)','306','71.2418','0.9123'
'TAE_circ01270_Traes_5BS_017F8702A|ta_iwgsc_5bs_v1_2242928(+):(5272-5424)(5272-5424)','306','71.2418','0.9123'
'TAE_circ01271_Traes_5BS_502C9C537|ta_iwgsc_5bs_v1_2246329(-):(7150-6718)(7150-6718)(7217-7150)(6760-6500)(7217-6760)','1653','43.4362','0.9944'
'TAE_circ01271_Traes_5BS_502C9C537|ta_iwgsc_5bs_v1_2246329(-):(7150-6718)(7150-6718)(7217-7150)(6760-6500)(7217-6760)','1653','43.4362','0.9944'
'TAE_circ01271_Traes_5BS_502C9C537|ta_iwgsc_5bs_v1_2246329(-):(7150-6718)(7150-6718)(7217-7150)(6760-6500)(7217-6760)','1653','43.4362','0.9944'
'TAE_circ01271_Traes_5BS_502C9C537|ta_iwgsc_5bs_v1_2246329(-):(7150-6718)(7150-6718)(7217-7150)(6760-6500)(7217-6760)','1653','43.4362','0.9944'
'TAE_circ01271_Traes_5BS_502C9C537|ta_iwgsc_5bs_v1_2246329(-):(7150-6718)(7150-6718)(7217-7150)(6760-6500)(7217-6760)','1653','43.4362','0.9944'
'TAE_circ01271_Traes_5BS_502C9C537|ta_iwgsc_5bs_v1_2246329(-):(7150-6718)(7150-6718)(7217-7150)(6760-6500)(7217-6760)','1653','43.4362','0.9944'
'TAE_circ01271_Traes_5BS_502C9C537|ta_iwgsc_5bs_v1_2246329(-):(7150-6718)(7150-6718)(7217-7150)(6760-6500)(7217-6760)','1653','43.4362','0.9944'
'TAE_circ01271_Traes_5BS_502C9C537|ta_iwgsc_5bs_v1_2246329(-):(7150-6718)(7150-6718)(7217-7150)(6760-6500)(7217-6760)','1653','43.4362','0.9944'
'TAE_circ01271_Traes_5BS_502C9C537|ta_iwgsc_5bs_v1_2246329(-):(7150-6718)(7150-6718)(7217-7150)(6760-6500)(7217-6760)','1653','43.4362','0.9944'
