,Seq Name,Width,GC Content,GC Ratio
0,HVU_circ00001_MLOC_65169|Chr1(+):(526316-526391)(526316-526391)(526493-526522)(526610-526875),448,43.5268,1.2414
4321,HVU_circ01902_MLOC_70404|Chr7(-):(589674528-589673489)(589674528-589673489),2080,50.4808,1.3649
4322,HVU_circ01902_MLOC_70404|Chr7(-):(589674528-589673499)(589674528-589673499)(589674528-589673831),2758,50.4714,1.3918
4323,HVU_circ01903_MLOC_70404|Chr7(-):(589674528-589673332)(589674528-589673332),2394,48.9557,1.2802
4324,HVU_circ01903_MLOC_70404|Chr7(-):(589674528-589673489)(589674528-589673489),2080,50.4808,1.3649
4325,HVU_circ01903_MLOC_70404|Chr7(-):(589674528-589673499)(589674528-589673499)(589674528-589673831),2758,50.4714,1.3918
4326,HVU_circ01904_MLOC_71601|Chr7(-):(590822446-590819544)(590822446-590819544),5806,55.7699,0.9506
4327,HVU_circ01905_MLOC_62051|Chr7(-):(592779687-592778014)(592779687-592778014),3348,59.1995,0.9741
4328,HVU_circ01905_MLOC_62051|Chr7(-):(592779237-592778077)(592779237-592778077),2322,62.5323,1.0223
4329,HVU_circ01905_MLOC_62051|Chr7(-):(592779237-592778574)(592779237-592778574)(592778281-592778077),1533,63.4703,1.167
4330,HVU_circ01905_MLOC_62051|Chr7(-):(592778278-592778089)(592778278-592778089)(592779237-592778298),1320,59.5455,1.0469
4331,HVU_circ01906_MLOC_76265|Chr7(+):(593528410-593531770)(593528410-593531770),6722,42.8444,1.3301
4332,HVU_circ01906_MLOC_76265|Chr7(+):(593528272-593531770)(593528272-593531770),6998,42.5836,1.3173
4333,HVU_circ01907_MLOC_52408|Chr7(-):(598934470-598934299)(598934470-598934299)(598933824-598931886),2283,53.1318,1.293
4334,HVU_circ01907_MLOC_52408|Chr7(-):(598934470-598934299)(598934470-598934299)(598933824-598932022),2147,53.7494,1.3745
4335,HVU_circ01907_MLOC_52408|Chr7(-):(598938277-598932796)(598938277-598932796),10964,44.9106,1.1559
4336,HVU_circ01907_MLOC_52408|Chr7(-):(598934470-598934299)(598934470-598934299)(598933824-598932688),1481,52.3295,1.208
4337,HVU_circ01907_MLOC_52408|Chr7(-):(598934470-598934299)(598934470-598934299)(598933824-598933203),966,50.9317,1.0847
4338,HVU_circ01907_MLOC_52408|Chr7(-):(598934470-598934299)(598934470-598934299)(598933824-598933288),881,51.9864,1.0724
4339,HVU_circ01908_MLOC_10032|Chr7(-):(598974947-598973152)(598974947-598973152),3592,46.6036,1.0616
4340,HVU_circ01908_MLOC_10032|Chr7(-):(598977091-598973770)(598977091-598973770),6644,54.9368,1.0833
4341,HVU_circ01909_MLOC_36763|Chr7(-):(599568096-599567540)(599568096-599567540),1114,50.9874,1.6296
4342,HVU_circ01910_MLOC_78556|Chr7(-):(599747611-599747554)(599747611-599747554)(599747414-599747370)(599747239-599747159)(599747064-599746945),362,58.5635,1.3043
4343,HVU_circ01910_MLOC_78556|Chr7(-):(599747611-599747554)(599747611-599747554)(599747414-599747370)(599747239-599747159)(599747064-599746945)(599746628-599746385),606,57.7558,1.1605
4344,HVU_circ01911_MLOC_56800|Chr7(-):(599849326-599848419)(599849326-599848419),1816,43.9427,1.3609
4345,HVU_circ01912_MLOC_56800|Chr7(-):(599858592-599858291)(599858592-599858291)(599858133-599858071)(599857385-599850976)(599850885-599850817)(599850411-599850047)(599849688-599849419)(599849326-599848419)(599851388-599850977)(599850885-599850817)(599850411-599850204)(599850116-599850047)(599849688-599849419)(599849326-599848419)(599851292-599850977)(599850885-599850817)(599850411-599850204)(599850116-599850047)(599849688-599849419)(599849326-599848419)(599851264-599850977)(599850885-599850817)(599850411-599850204)(599850116-599850047)(599849688-599849419)(599849326-599848419)(599851247-599850977)(599850885-599850817)(599850411-599850204)(599850116-599850047)(599849688-599849419)(599849326-599848419),16076,44.781,1.0115
4346,HVU_circ01912_MLOC_56800|Chr7(-):(599858407-599858291)(599858407-599858291)(599858133-599858071)(599857385-599850977)(599850885-599850817)(599850411-599850204)(599850116-599850047)(599849688-599849419)(599849326-599848419)(599851388-599850977)(599850885-599850817)(599850412-599850204)(599850116-599850047)(599849688-599849419)(599849326-599848419)(599858407-599858291)(599858133-599858071)(599857385-599857080)(599858407-599858291)(599858133-599858071)(599857385-599857080)(599858592-599858291)(599858133-599858071)(599857385-599850976)(599850885-599850817)(599850411-599850047)(599851388-599850977)(599850885-599850817)(599850411-599850204)(599851292-599850977)(599850885-599850817)(599850411-599850204)(599851264-599850977)(599850885-599850817)(599850411-599850204)(599851247-599850977)(599850885-599850817)(599850411-599850204),20745,43.3406,0.9216
4347,HVU_circ01913_MLOC_56800|Chr7(-):(599860212-599860143)(599860212-599860143)(599860038-599858755)(599858407-599858291)(599858133-599858071)(599857385-599850977)(599850885-599850817)(599850411-599850204)(599851388-599850977)(599850885-599850817)(599850412-599850204)(599860212-599860143)(599860038-599859906)(599859664-599858755)(599858407-599858291)(599858133-599858071)(599857385-599857080)(599859878-599859772)(599859664-599858755)(599858407-599858291)(599858133-599858071)(599857385-599857080)(599860212-599860143)(599860038-599859906)(599859664-599858421),13529,41.9248,1.0499
4348,HVU_circ01914_EPlHVUG00000010043|ChrPt(-):(1143-82)(1143-82),2124,41.9021,1.0892
4349,HVU_circ01915_EPlHVUG00000010043|ChrPt(-):(1143-82)(1143-82),2124,41.9021,1.0892
4350,HVU_circ01916_EPlHVUG00000010043|ChrPt(-):(1143-82)(1143-82),2124,41.9021,1.0892
4351,HVU_circ01917_EPlHVUG00000010017|ChrPt(-):(39059-36855)(39059-36855),4410,41.5873,1.1178
4352,HVU_circ01918_EPlHVUG00000010066|ChrPt(-):(41337-39085)(41337-39085),4506,42.7874,1.0776
4353,HVU_circ01919_EPlHVUG00000010066|ChrPt(-):(41337-39085)(41337-39085),4506,42.7874,1.0776
4354,HVU_circ01920_EPlHVUG00000010066|ChrPt(-):(41337-39085)(41337-39085),4506,42.7874,1.0776
4355,HVU_circ01921_EPlHVUG00000010066|ChrPt(-):(41337-39085)(41337-39085),4506,42.7874,1.0776
4356,HVU_circ01922_EPlHVUG00000010066|ChrPt(-):(41337-39085)(41337-39085),4506,42.7874,1.0776
4357,HVU_circ01923_EPlHVUG00000010007|ChrPt(-):(53611-52115)(53611-52115),2994,42.151,1.2698
4358,HVU_circ01924_EPlHVUG00000010111|ChrPt(+):(92137-93628)(92137-93628),2984,55.496,1.339
4359,HVU_circ01925_EPlHVUG00000010111|ChrPt(+):(92137-93628)(92137-93628),2984,55.496,1.339
4360,HVU_circ01926_EPlHVUG00000010090|ChrPt(+):(95912-98799)(95912-98799),5776,54.5706,1.3314
4361,HVU_circ01927_EPlHVUG00000010090|ChrPt(+):(95912-98799)(95912-98799),5776,54.5706,1.3314
4362,HVU_circ01928_EPlHVUG00000010090|ChrPt(+):(95912-98799)(95912-98799),5776,54.5706,1.3314
4363,HVU_circ01929_intronic|Chr1(-):(60225063-60224482),582,38.488,1.2626
4364,HVU_circ01930_intronic|Chr1(-):(86325347-86325059),289,35.2941,1.3721
4365,HVU_circ01931_intronic|Chr1(-):(126008660-126007880),781,52.3688,1.164
4366,HVU_circ01932_intronic|Chr1(+):(126603345-126603865),521,45.1056,0.7669
4367,HVU_circ01933_intronic|Chr1(-):(146410780-146410265),516,40.8915,1.0095
4368,HVU_circ01934_intronic|Chr1(+):(224426109-224426591),483,50.5176,1.6813
4369,HVU_circ01935_intronic|Chr1(-):(275216292-275215812),481,35.7588,1.5294
4370,HVU_circ01936_intronic|Chr1(-):(296710396-296710004),393,39.1858,1.5246
4371,HVU_circ01937_intronic|Chr1(-):(314805217-314804809),409,39.1198,1.2857
4372,HVU_circ01938_intronic|Chr1(-):(389131184-389130482),703,40.825,1.2422
4373,HVU_circ01939_intronic|Chr1(-):(460855856-460855625),232,46.1207,1.3261
4374,HVU_circ01940_intronic|Chr2(-):(59708199-59707801),399,55.1378,1.973
4375,HVU_circ01941_intronic|Chr2(-):(71013186-71012896),291,35.3952,1.3409
4376,HVU_circ01942_intronic|Chr2(-):(107468290-107468075),216,39.3519,1.1795
4377,HVU_circ01943_intronic|Chr2(-):(305756473-305753676),2798,37.4911,1.1584
4378,HVU_circ01944_intronic|Chr2(-):(390149507-390149243),265,55.0943,0.8961
4379,HVU_circ01945_intronic|Chr2(-):(390151128-390150440),689,51.3788,0.883
4380,HVU_circ01946_intronic|Chr2(-):(434970871-434970467),405,47.4074,0.7297
4381,HVU_circ01947_intronic|Chr2(-):(435428338-435427995),344,52.907,2.5
4382,HVU_circ01948_intronic|Chr2(-):(435428254-435428050),205,54.6341,2.2941
4383,HVU_circ01949_intronic|Chr2(+):(482664605-482665049),445,41.1236,2.1552
4384,HVU_circ01950_intronic|Chr2(-):(490444692-490444162),531,37.6648,1.2989
4385,HVU_circ01951_intronic|Chr2(+):(494416443-494417000),558,38.8889,1.4943
4386,HVU_circ01952_intronic|Chr2(-):(508237955-508236775),1181,36.4098,1.3118
4387,HVU_circ01953_intronic|Chr2(-):(509384718-509384277),442,42.7602,1.1477
4388,HVU_circ01954_intronic|Chr2(-):(509384731-509384290),442,42.9864,1.1591
4389,HVU_circ01955_intronic|Chr2(-):(539030101-539029714),388,38.4021,0.9605
4390,HVU_circ01956_intronic|Chr2(+):(551789819-551790234),416,43.2692,1.4658
4391,HVU_circ01957_intronic|Chr2(+):(554496342-554497026),685,38.5401,1.3784
4392,HVU_circ01958_intronic|Chr2(-):(560612794-560612633),162,50.0,1.6129
4393,HVU_circ01959_intronic|Chr2(-):(579582333-579582123),211,39.8104,2.36
4394,HVU_circ01960_intronic|Chr3(-):(8092870-8092631),240,31.25,0.8293
4395,HVU_circ01961_intronic|Chr3(-):(141851540-141851105),436,33.7156,1.1618
4396,HVU_circ01962_intronic|Chr3(-):(156164251-156163687),565,44.2478,1.193
4397,HVU_circ01963_intronic|Chr3(-):(351430832-351430464),369,34.9593,1.3889
4398,HVU_circ01964_intronic|Chr3(-):(365931584-365931011),574,32.9268,0.9485
4399,HVU_circ01965_intronic|Chr3(-):(365939545-365939223),323,40.8669,1.6939
4400,HVU_circ01966_intronic|Chr3(-):(366559994-366559762),233,39.485,0.7037
4401,HVU_circ01967_intronic|Chr3(-):(369897301-369897086),216,42.1296,1.1667
4402,HVU_circ01968_intronic|Chr3(-):(407920324-407919917),408,40.1961,0.9524
4403,HVU_circ01969_intronic|Chr3(-):(414734892-414734402),491,40.3259,1.6757
4404,HVU_circ01970_intronic|Chr3(-):(419608276-419607993),284,40.8451,1.0714
4405,HVU_circ01971_intronic|Chr3(+):(486773154-486773603),450,40.4444,0.9362
4406,HVU_circ01972_intronic|Chr3(-):(505344913-505344433),481,35.1351,1.3151
4407,HVU_circ01973_intronic|Chr3(-):(511658293-511657622),672,41.2202,1.0072
4408,HVU_circ01974_intronic|Chr4(-):(242343860-242343479),382,38.2199,1.2812
4409,HVU_circ01975_intronic|Chr4(-):(243639676-243639535),142,52.8169,1.3438
4410,HVU_circ01976_intronic|Chr4(-):(400385316-400384964),353,66.289,1.4632
4411,HVU_circ01977_intronic|Chr4(-):(428125376-428125049),328,41.7683,1.6346
4412,HVU_circ01978_intronic|Chr4(-):(434433850-434433630),221,44.7964,1.2
4413,HVU_circ01979_intronic|Chr4(-):(531009880-531009199),682,40.176,0.8026
4414,HVU_circ01980_intronic|Chr4(-):(536287519-536286676),844,50.3555,0.9144
4415,HVU_circ01981_intronic|Chr5(-):(3209763-3209540),224,45.5357,1.3182
4416,HVU_circ01982_intronic|Chr5(-):(3209767-3209540),228,45.1754,1.3409
4417,HVU_circ01983_intronic|Chr5(-):(24147047-24146429),619,36.1874,0.9478
4418,HVU_circ01984_intronic|Chr5(-):(82780995-82780737),259,51.3514,1.2167
4419,HVU_circ01985_intronic|Chr5(-):(82828917-82828332),586,41.1263,0.596
4420,HVU_circ01986_intronic|Chr5(+):(83727122-83728613),1492,35.7909,0.9348
4421,HVU_circ01987_intronic|Chr5(-):(132028470-132028342),129,47.2868,1.3462
4422,HVU_circ01988_intronic|Chr5(+):(304213534-304213824),291,40.2062,1.3878
4423,HVU_circ01989_intronic|Chr5(+):(305490712-305491151),440,45.2273,2.3167
4424,HVU_circ01990_intronic|Chr5(+):(305490766-305491291),526,45.8175,2.1299
4425,HVU_circ01991_intronic|Chr5(-):(360206160-360205826),335,40.597,1.0923
4426,HVU_circ01992_intronic|Chr5(-):(421768083-421767852),232,36.2069,1.4706
4427,HVU_circ01993_intronic|Chr5(-):(422339296-422338823),474,45.7806,0.839
4428,HVU_circ01994_intronic|Chr5(-):(456695820-456695592),229,43.6681,1.0833
4429,HVU_circ01995_intronic|Chr5(-):(489384189-489383567),623,38.8443,1.2202
4430,HVU_circ01996_intronic|Chr5(-):(506458759-506457584),1176,39.6259,1.1981
4431,HVU_circ01997_intronic|Chr6(-):(31984263-31983943),321,35.514,0.8689
4432,HVU_circ01998_intronic|Chr6(+):(33019613-33020099),487,38.809,1.2771
4433,HVU_circ01999_intronic|Chr6(-):(61822188-61821833),356,40.1685,1.3833
4434,HVU_circ02000_intronic|Chr6(-):(101367162-101366558),605,34.3802,1.1667
4435,HVU_circ02001_intronic|Chr6(-):(116649661-116649355),307,40.7166,1.2321
4436,HVU_circ02002_intronic|Chr6(-):(158707648-158707386),263,41.0646,1.6341
4437,HVU_circ02003_intronic|Chr6(-):(165447009-165446563),447,48.0984,1.7564
4438,HVU_circ02004_intronic|Chr6(-):(259812809-259811974),836,43.6603,1.1345
4439,HVU_circ02005_intronic|Chr6(-):(278150110-278149479),632,44.3038,1.3729
4440,HVU_circ02006_intronic|Chr6(+):(300087199-300087646),448,35.4911,1.2714
4441,HVU_circ02007_intronic|Chr6(-):(361684151-361683720),432,45.6019,1.2386
4442,HVU_circ02008_intronic|Chr6(-):(477588611-477588002),610,42.459,1.072
4443,HVU_circ02009_intronic|Chr6(+):(508931965-508932052),88,45.4545,1.0
4444,HVU_circ02010_intronic|Chr6(+):(508932009-508932096),88,46.5909,0.9524
4445,HVU_circ02011_intronic|Chr7(-):(5356881-5356496),386,38.342,0.9221
4446,HVU_circ02012_intronic|Chr7(-):(34395790-34395596),195,35.8974,1.2581
4447,HVU_circ02013_intronic|Chr7(-):(40963016-40962582),435,40.2299,2.0172
4448,HVU_circ02014_intronic|Chr7(-):(40963020-40962586),435,40.0,1.9492
4449,HVU_circ02015_intronic|Chr7(-):(48446251-48445988),264,50.0,3.8889
4450,HVU_circ02016_intronic|Chr7(-):(93145997-93145694),304,44.4079,1.2131
4451,HVU_circ02017_intronic|Chr7(-):(188909641-188909248),394,39.8477,1.1216
4452,HVU_circ02018_intronic|Chr7(+):(211739178-211739350),173,41.6185,1.0
4453,HVU_circ02019_intronic|Chr7(+):(249483483-249484082),600,39.3333,0.9667
4454,HVU_circ02020_intronic|Chr7(-):(252253951-252253455),497,43.2596,1.15
4455,HVU_circ02021_intronic|Chr7(+):(291264109-291264330),222,58.5586,0.8056
4456,HVU_circ02022_intronic|Chr7(-):(308594430-308593885),546,41.5751,1.0826
4457,HVU_circ02023_intronic|Chr7(-):(469250162-469249730),433,41.3395,1.0112
4458,HVU_circ02024_intronic|Chr7(-):(474840950-474840602),349,40.4011,0.8312
4459,HVU_circ02025_intronic|Chr7(-):(523836832-523836302),531,40.678,1.1176
4460,HVU_circ02026_intronic|Chr7(-):(564637219-564636846),374,47.3262,1.0581
4461,HVU_circ02027_intronic|Chr7(-):(576569732-576569109),624,39.2628,1.3558
4462,HVU_circ02028_intergenic|Chr1(-):(1928524-1927980),545,55.0459,1.0408
4463,HVU_circ02029_intergenic|Chr1(+):(2001110-2001547),438,47.4886,1.9714
4464,HVU_circ02030_intergenic|Chr1(+):(2001110-2001583),474,46.8354,2.0833
4465,HVU_circ02031_intergenic|Chr1(+):(2001110-2001652),543,47.5138,2.4865
4466,HVU_circ02032_intergenic|Chr1(+):(2001122-2001637),516,47.8682,2.3378
4467,HVU_circ02033_intergenic|Chr1(-):(2140481-2140356),126,11.1111,1.0
4468,HVU_circ02034_intergenic|Chr1(-):(2349991-2349718),274,44.1606,1.0167
4469,HVU_circ02035_intergenic|Chr1(+):(5189981-5190139),159,0.0,0.0
4470,HVU_circ02036_intergenic|Chr1(+):(11145502-11153886),8385,38.9624,0.9945
4471,HVU_circ02037_intergenic|Chr1(+):(11247048-11247234),187,36.3636,1.3448
4472,HVU_circ02038_intergenic|Chr1(+):(30881054-30883566),2513,44.0111,1.0182
4473,HVU_circ02039_intergenic|Chr1(+):(30881077-30883589),2513,44.0509,1.0201
4474,HVU_circ02040_intergenic|Chr1(+):(30881449-30881760),312,42.9487,0.7867
4475,HVU_circ02041_intergenic|Chr1(-):(41588662-41588392),271,41.6974,0.7385
4476,HVU_circ02042_intergenic|Chr1(-):(41588669-41588395),275,41.8182,0.7424
4477,HVU_circ02043_intergenic|Chr1(+):(42653098-42653799),702,47.151,1.0307
4478,HVU_circ02044_intergenic|Chr1(-):(56232147-56231876),272,52.5735,1.2698
4479,HVU_circ02045_intergenic|Chr1(-):(64943984-64943787),198,34.8485,0.725
4480,HVU_circ02046_intergenic|Chr1(-):(131092282-131092150),133,41.3534,2.4375
4481,HVU_circ02047_intergenic|Chr1(+):(133816317-133816650),334,49.4012,0.4865
4482,HVU_circ02048_intergenic|Chr1(+):(134731366-134732287),922,46.0954,1.1795
4483,HVU_circ02049_intergenic|Chr1(-):(139290482-139289423),1060,44.1509,1.1869
4484,HVU_circ02050_intergenic|Chr1(-):(160555652-160554729),924,42.6407,1.478
4485,HVU_circ02051_intergenic|Chr1(-):(161463627-161462702),926,39.3089,1.092
4486,HVU_circ02052_intergenic|Chr1(-):(161518709-161518367),343,45.1895,1.3485
4487,HVU_circ02053_intergenic|Chr1(+):(163796792-163796947),156,43.5897,2.0909
4488,HVU_circ02054_intergenic|Chr1(+):(178437635-178438133),499,40.2806,1.051
4489,HVU_circ02055_intergenic|Chr1(-):(178514869-178514762),108,55.5556,2.0
4490,HVU_circ02056_intergenic|Chr1(-):(284360791-284357753),3039,39.2563,1.2175
4491,HVU_circ02057_intergenic|Chr1(-):(310000086-309998152),1935,37.3643,0.9647
4492,HVU_circ02058_intergenic|Chr1(-):(334787347-334728958),58390,42.8224,0.9617
4493,HVU_circ02059_intergenic|Chr1(+):(362653813-362654103),291,46.0481,1.3103
4494,HVU_circ02060_intergenic|Chr1(+):(362978874-362980279),1406,42.3186,0.8889
4495,HVU_circ02061_intergenic|Chr1(+):(362979304-362979864),561,45.098,0.6115
4496,HVU_circ02062_intergenic|Chr1(+):(362979307-362979753),447,43.8479,0.5556
4497,HVU_circ02063_intergenic|Chr1(+):(362979399-362979740),342,44.4444,0.551
4498,HVU_circ02064_intergenic|Chr1(+):(362979433-362979798),366,45.3552,0.581
4499,HVU_circ02065_intergenic|Chr1(+):(362980747-362982186),1440,40.8333,0.947
4500,HVU_circ02066_intergenic|Chr1(+):(362980864-362982294),1431,41.3697,0.9474
4501,HVU_circ02067_intergenic|Chr1(+):(362980898-362982328),1431,41.4396,0.9571
4502,HVU_circ02068_intergenic|Chr1(+):(362980903-362982333),1431,41.4396,0.9571
4503,HVU_circ02069_intergenic|Chr1(+):(362981021-362982449),1429,41.0077,0.9468
4504,HVU_circ02070_intergenic|Chr1(+):(362981030-362982459),1430,40.8392,0.9467
4505,HVU_circ02071_intergenic|Chr1(+):(362981203-362982634),1432,41.0615,0.9666
4506,HVU_circ02072_intergenic|Chr1(+):(362982668-362982833),166,43.3735,1.1818
4507,HVU_circ02073_intergenic|Chr1(+):(362982744-362983397),654,46.789,0.8773
4508,HVU_circ02074_intergenic|Chr1(+):(362982996-362983232),237,43.8819,0.5522
4509,HVU_circ02075_intergenic|Chr1(+):(363958081-363959509),1429,41.2876,1.2264
4510,HVU_circ02076_intergenic|Chr1(+):(363958099-363959527),1429,41.1477,1.2357
4511,HVU_circ02077_intergenic|Chr1(+):(363958674-363959509),836,41.9856,1.3878
4512,HVU_circ02078_intergenic|Chr1(-):(370368883-370368642),242,71.0744,0.9326
4513,HVU_circ02079_intergenic|Chr1(+):(370435311-370435670),360,54.7222,0.7909
4514,HVU_circ02080_intergenic|Chr1(+):(429511954-429512062),109,46.789,0.7586
4515,HVU_circ02081_intergenic|Chr1(+):(429512327-429512505),179,50.2793,1.0455
4516,HVU_circ02082_intergenic|Chr1(+):(429512327-429513892),1566,39.0166,0.8858
4517,HVU_circ02083_intergenic|Chr1(+):(429512504-429512600),97,48.4536,1.6111
4518,HVU_circ02084_intergenic|Chr1(+):(429512506-429514750),2245,39.2873,0.8927
4519,HVU_circ02085_intergenic|Chr1(+):(429512506-429514784),2279,39.5788,0.8831
4520,HVU_circ02086_intergenic|Chr1(+):(429512506-429514794),2289,39.668,0.8877
4521,HVU_circ02087_intergenic|Chr1(+):(429512506-429515326),2821,38.2843,0.9149
4522,HVU_circ02088_intergenic|Chr1(+):(429512506-429515329),2824,38.3144,0.9184
4523,HVU_circ02089_intergenic|Chr1(+):(429512506-429515332),2827,38.3445,0.922
4524,HVU_circ02090_intergenic|Chr1(+):(429512506-429515353),2848,38.4129,0.9295
4525,HVU_circ02091_intergenic|Chr1(+):(429512512-429514684),2173,38.7943,0.8901
4526,HVU_circ02092_intergenic|Chr1(+):(429512512-429515332),2821,38.3197,0.9167
4527,HVU_circ02093_intergenic|Chr1(+):(429513131-429513276),146,59.589,0.9773
4528,HVU_circ02094_intergenic|Chr1(+):(429513131-429514684),1554,40.991,0.9129
4529,HVU_circ02095_intergenic|Chr1(+):(429513137-429513226),90,50.0,1.25
4530,HVU_circ02096_intergenic|Chr1(+):(429513148-429513306),159,59.1195,0.8431
4531,HVU_circ02097_intergenic|Chr1(+):(429513166-429513403),238,52.521,0.9531
4532,HVU_circ02098_intergenic|Chr1(+):(429513166-429515274),2109,39.1181,0.9142
4533,HVU_circ02099_intergenic|Chr1(+):(429513196-429513323),128,63.2812,0.8409
4534,HVU_circ02100_intergenic|Chr1(+):(429513204-429513306),103,68.932,0.775
4535,HVU_circ02101_intergenic|Chr1(+):(429514629-429514784),156,51.9231,0.9756
4536,HVU_circ02102_intergenic|Chr1(+):(429514669-429515365),697,37.1593,1.0887
4537,HVU_circ02103_intergenic|Chr1(+):(429515275-429515365),91,47.2527,2.0714
4538,HVU_circ02104_intergenic|Chr1(+):(429515275-429515370),96,47.9167,2.0667
4539,HVU_circ02105_intergenic|Chr1(+):(429515291-429515379),89,46.0674,2.1538
4540,HVU_circ02106_intergenic|Chr1(-):(458165586-458162447),3140,39.586,1.0478
4541,HVU_circ02107_intergenic|Chr1(+):(458243346-458257869),14524,44.6847,0.935
4542,HVU_circ02108_intergenic|Chr1(-):(458330715-458330536),180,43.3333,2.3913
4543,HVU_circ02109_intergenic|Chr1(+):(461404928-461405191),264,66.6667,1.3784
4544,HVU_circ02110_intergenic|Chr1(-):(464032467-464032171),297,57.5758,0.8191
4545,HVU_circ02111_intergenic|Chr1(-):(464034012-464033353),660,54.0909,0.5
4546,HVU_circ02112_intergenic|Chr2(+):(17350289-17351584),1296,44.8302,1.2008
4547,HVU_circ02113_intergenic|Chr2(+):(22417152-22417699),548,44.3431,0.7868
4548,HVU_circ02114_intergenic|Chr2(+):(22417152-22417771),620,43.5484,0.8243
4549,HVU_circ02115_intergenic|Chr2(+):(22417152-22417843),692,43.4971,0.858
4550,HVU_circ02116_intergenic|Chr2(-):(73602816-73602647),170,40.0,1.9565
4551,HVU_circ02117_intergenic|Chr2(+):(306526017-306526403),387,43.1525,1.9298
4552,HVU_circ02118_intergenic|Chr2(-):(408335909-408335756),154,64.2857,0.7069
4553,HVU_circ02119_intergenic|Chr2(+):(411737115-411737929),815,43.5583,1.351
4554,HVU_circ02120_intergenic|Chr2(+):(411737181-411738010),830,44.5783,1.4832
4555,HVU_circ02121_intergenic|Chr2(+):(411737223-411738067),845,45.3254,1.5033
4556,HVU_circ02122_intergenic|Chr2(-):(417637462-417637379),84,50.0,0.75
4557,HVU_circ02123_intergenic|Chr2(+):(426531773-426531889),117,52.1368,0.4186
4558,HVU_circ02124_intergenic|Chr2(+):(427808617-427809073),457,42.0131,2.0968
4559,HVU_circ02125_intergenic|Chr2(-):(428335482-428333667),1816,39.152,0.7775
4560,HVU_circ02126_intergenic|Chr2(-):(436226836-436222526),4311,38.9237,1.1294
4561,HVU_circ02127_intergenic|Chr2(-):(440053513-440051445),2069,37.506,0.9695
4562,HVU_circ02128_intergenic|Chr2(-):(444965584-444965216),369,39.5664,1.3934
4563,HVU_circ02129_intergenic|Chr2(+):(448511126-448511869),744,37.0968,1.1732
4564,HVU_circ02130_intergenic|Chr2(-):(452578623-452520970),57654,40.1585,0.946
4565,HVU_circ02131_intergenic|Chr2(+):(467365358-467365881),524,47.5191,1.6489
4566,HVU_circ02132_intergenic|Chr2(-):(468511071-468510856),216,55.5556,2.0
4567,HVU_circ02133_intergenic|Chr2(+):(475905592-475907518),1927,40.4774,1.1607
4568,HVU_circ02134_intergenic|Chr2(-):(476368169-476367671),499,41.6834,1.4186
4569,HVU_circ02135_intergenic|Chr2(+):(485425277-485425496),220,50.0,1.973
4570,HVU_circ02136_intergenic|Chr2(-):(498309811-498309648),164,53.0488,2.9545
4571,HVU_circ02137_intergenic|Chr2(+):(519753711-519754277),567,44.4444,1.4231
4572,HVU_circ02138_intergenic|Chr2(+):(532048153-532048410),258,40.3101,0.8909
4573,HVU_circ02139_intergenic|Chr2(+):(545367669-545368533),865,42.7746,0.9474
4574,HVU_circ02140_intergenic|Chr2(+):(553353379-553353903),525,44.0,1.0625
4575,HVU_circ02141_intergenic|Chr2(+):(553354423-553367801),13379,44.3456,1.043
4576,HVU_circ02142_intergenic|Chr2(+):(553354429-553367838),13410,44.3699,1.0419
4577,HVU_circ02143_intergenic|Chr2(+):(553354438-553367842),13405,44.3715,1.0412
4578,HVU_circ02144_intergenic|Chr2(+):(553354449-553367647),13199,44.1549,1.0478
4579,HVU_circ02145_intergenic|Chr2(+):(553354563-553368110),13548,44.3534,1.0356
4580,HVU_circ02146_intergenic|Chr2(+):(553354567-553367578),13012,44.0286,1.0468
4581,HVU_circ02147_intergenic|Chr2(-):(568521893-568521724),170,44.7059,1.303
4582,HVU_circ02148_intergenic|Chr2(+):(578704762-578705219),458,52.4017,0.6667
4583,HVU_circ02149_intergenic|Chr2(+):(592652563-592652855),293,35.1536,1.5122
4584,HVU_circ02150_intergenic|Chr2(-):(605435477-605434470),1008,47.7183,1.4416
4585,HVU_circ02151_intergenic|Chr2(-):(605441443-605438637),2807,37.9052,1.1714
4586,HVU_circ02152_intergenic|Chr2(-):(605441443-605441109),335,41.4925,1.0145
4587,HVU_circ02153_intergenic|Chr2(+):(624377939-624384280),6342,49.0224,1.0267
4588,HVU_circ02154_intergenic|Chr2(-):(625470732-625470589),144,50.0,0.7561
4589,HVU_circ02155_intergenic|Chr3(-):(2457873-2456101),1773,41.5116,0.9368
4590,HVU_circ02156_intergenic|Chr3(+):(3907811-3908895),1085,50.7834,1.0714
4591,HVU_circ02157_intergenic|Chr3(-):(46354755-46354236),520,43.8462,1.303
4592,HVU_circ02158_intergenic|Chr3(+):(47831225-47831776),552,37.1377,1.6623
4593,HVU_circ02159_intergenic|Chr3(-):(53138199-53137048),1152,36.3715,1.1487
4594,HVU_circ02160_intergenic|Chr3(-):(53139097-53137217),1881,34.3434,0.9517
4595,HVU_circ02161_intergenic|Chr3(-):(53139382-53137427),1956,34.5603,0.9882
4596,HVU_circ02162_intergenic|Chr3(-):(53139406-53137451),1956,34.5603,0.9882
4597,HVU_circ02163_intergenic|Chr3(+):(73943743-73943946),204,45.5882,1.5135
4598,HVU_circ02164_intergenic|Chr3(+):(73943749-73943952),204,45.098,1.4865
