,Seq Name,Width,GC Content,GC Ratio
502,GMA_circ00102_GLYMA05G04210|Chr5(+):(3319416-3320830)(3319416-3320830)(3320830-3321469)(3320687-3321370)(3321370-3321469),4254,38.2464,1.3752
503,GMA_circ00103_GLYMA05G04561|Chr5(+):(3704828-3705035)(3704828-3705035)(3705035-3706860)(3705135-3705192)(3705292-3705334)(3706415-3706468)(3706588-3706703)(3704828-3706795)(3706795-3706860),4547,35.7159,0.9496
504,GMA_circ00104_GLYMA05G05450|Chr5(+):(4764601-4765270)(4764601-4765270)(4765270-4766102)(4765072-4765965)(4765965-4766102),3205,42.1217,1.0424
505,GMA_circ00105_GLYMA05G08590|Chr5(-):(8434879-8433462)(8434879-8433462)(8434909-8434879)(8434741-8434656)(8434072-8433967)(8433590-8433432)(8434909-8433590),4538,33.2305,1.142
506,GMA_circ00106_GLYMA05G08590|Chr5(-):(8438046-8434024)(8438046-8434024)(8438086-8438046)(8437917-8437768)(8437672-8437624)(8435155-8435039)(8434932-8434879)(8434741-8434656)(8434072-8433967)(8438086-8434072),12664,31.8541,0.8711
507,GMA_circ00107_GLYMA05G08590|Chr5(-):(8438046-8434030)(8438046-8434030)(8438086-8438046)(8437917-8437768)(8437672-8437624)(8435155-8435039)(8434932-8434879)(8434741-8434656)(8434072-8433967)(8438086-8434072),12652,31.8369,0.87
508,GMA_circ00108_GLYMA05G08590|Chr5(-):(8438046-8437624)(8438046-8437624)(8438104-8438046)(8437917-8437768)(8437672-8437624)(8438104-8437672),1537,38.3214,1.0381
509,GMA_circ00105_GLYMA05G08590|Chr5(-):(8434879-8433462)(8434879-8433462)(8434909-8434879)(8434741-8434656)(8434072-8433967)(8433590-8433368)(8434909-8433590),4602,33.2464,1.125
510,GMA_circ00105_GLYMA05G08590|Chr5(-):(8434879-8433462)(8434879-8433462)(8434909-8434879)(8434741-8434656)(8434072-8433967)(8433590-8433387)(8434909-8433590),4583,33.2751,1.1299
511,GMA_circ00109_GLYMA05G09040|Chr5(+):(8879778-8880066)(8879778-8880066),578,50.8651,2.3409
512,GMA_circ00110_GLYMA05G16360|Chr5(+):(18302278-18302414)(18302278-18302414)(18302414-18302504),365,50.137,1.1279
513,GMA_circ00111_GLYMA05G23230|Chr5(-):(28824084-28823889)(28824084-28823889),392,51.0204,1.6316
514,GMA_circ00112_GLYMA05G24110|Chr5(-):(30118112-30117862)(30118112-30117862)(30118451-30118112)(30118010-30116699)(30118451-30118010),2596,43.0663,1.2632
515,GMA_circ00113_GLYMA05G25245|Chr5(-):(31378602-31378485)(31378602-31378485),236,45.7627,3.9091
516,GMA_circ00114_GLYMA05G26450|Chr5(-):(32413868-32410600)(32413868-32410600)(32413915-32413868)(32413206-32413113)(32412839-32412729)(32412623-32412534)(32411305-32411220)(32411069-32411005)(32410880-32410339)(32413915-32410880),10610,34.6937,1.118
517,GMA_circ00115_GLYMA05G29990|Chr5(+):(35410104-35410515)(35410104-35410515),824,50.9709,5.0
518,GMA_circ00116_GLYMA05G29990|Chr5(+):(35410107-35410518)(35410107-35410518),824,50.9709,5.0
519,GMA_circ00117_GLYMA05G29990|Chr5(+):(35410113-35410524)(35410113-35410524),824,50.9709,5.0
520,GMA_circ00118_GLYMA05G29990|Chr5(+):(35410210-35410425)(35410210-35410425),432,51.3889,4.8421
521,GMA_circ00119_GLYMA05G29990|Chr5(+):(35410275-35410448)(35410275-35410448),348,51.7241,5.0
522,GMA_circ00120_GLYMA05G29990|Chr5(+):(35410365-35410595)(35410365-35410595),462,50.2165,6.25
523,GMA_circ00121_GLYMA05G29990|Chr5(+):(35410374-35410748)(35410374-35410748),750,50.4,6.0
524,GMA_circ00122_GLYMA05G29990|Chr5(+):(35410377-35410607)(35410377-35410607),462,50.2165,6.25
525,GMA_circ00123_GLYMA05G30200|Chr5(-):(35621361-35621145)(35621361-35621145),434,48.3871,1.561
526,GMA_circ00124_GLYMA05G31840|Chr5(+):(36878941-36879192)(36878941-36879192),504,44.0476,1.6429
527,GMA_circ00125_GLYMA05G33920|Chr5(+):(38427689-38428044)(38427689-38428044),712,40.7303,1.4167
528,GMA_circ00126_GLYMA05G34140|Chr5(-):(38558756-38558263)(38558756-38558263),988,45.9514,1.8734
529,GMA_circ00127_GLYMA05G35970|Chr5(-):(39907703-39900520)(39907703-39900520)(39907905-39907703)(39907312-39907175)(39900803-39900455)(39907905-39900803),22161,30.7297,1.1517
530,GMA_circ00128_GLYMA05G35970|Chr5(-):(39907703-39906075)(39907703-39906075)(39907905-39907703)(39907312-39907175),3599,35.7877,1.1611
531,GMA_circ00128_GLYMA05G35970|Chr5(-):(39907703-39906075)(39907703-39906075)(39907905-39907703)(39907312-39907175)(39906353-39905019)(39907905-39906353),6487,36.1184,1.1204
532,GMA_circ00129_GLYMA05G36710|Chr5(-):(40517584-40517311)(40517584-40517311),548,62.0438,3.4737
533,GMA_circ00130_GLYMA05G36710|Chr5(-):(40517595-40517356)(40517595-40517356),480,62.9167,3.7188
534,GMA_circ00131_GLYMA05G36900|Chr5(+):(40641418-40641530)(40641418-40641530)(40641530-40641867)(40641418-40641755)(40641755-40641867),1015,39.9015,1.5796
535,GMA_circ00511_GLYMA17G00935|Chr17(-):(504846-504446)(504846-504446)(505160-504846)(504765-504225)(505160-504765),2054,37.5365,1.5615
536,GMA_circ00512_GLYMA17G01580|Chr17(-):(960917-958436)(960917-958436)(961026-960917)(959366-959096)(959006-958904)(958781-958436)(961026-958781),8040,37.4627,0.8411
537,GMA_circ00513_GLYMA17G04190|Chr17(-):(2804189-2802387)(2804189-2802387)(2804485-2804189)(2803524-2803249)(2803130-2803050)(2802823-2802542)(2802464-2802354)(2804485-2802464),6675,38.5019,1.1135
538,GMA_circ00514_GLYMA17G04340|Chr17(+):(2903179-2903291)(2903179-2903291)(2903291-2905255)(2903220-2903875)(2903875-2905255),4228,44.9385,0.9648
539,GMA_circ00515_GLYMA17G07545|Chr17(-):(5578169-5575459)(5578169-5575459)(5578278-5578169)(5577607-5577535)(5576571-5576458)(5576251-5576150)(5575597-5574966)(5578278-5575597),9135,34.5265,1.1041
540,GMA_circ00516_GLYMA17G10890|Chr17(-):(8192031-8191945)(8192031-8191945),174,44.8276,2.9
541,GMA_circ00517_GLYMA17G14750|Chr17(-):(11503418-11503187)(11503418-11503187),464,40.5172,2.9167
542,GMA_circ00518_GLYMA17G20091|Chr17(-):(18623764-18623374)(18623764-18623374),782,47.8261,2.6667
543,GMA_circ00519_GLYMA17G20091|Chr17(-):(18623947-18623393)(18623947-18623393),1110,47.3874,2.7042
544,GMA_circ00520_GLYMA17G23870|Chr17(+):(23985570-23986351)(23985570-23986351),1564,47.3146,1.2289
545,GMA_circ00521_GLYMA17G23870|Chr17(+):(23985576-23986286)(23985576-23986286),1422,48.1013,1.2065
546,GMA_circ00522_GLYMA17G23870|Chr17(+):(23985702-23986123)(23985702-23986123),844,48.1043,1.1146
547,GMA_circ00523_GLYMA17G23870|Chr17(+):(23985702-23986318)(23985702-23986318),1234,47.812,1.1852
548,GMA_circ00524_GLYMA17G23870|Chr17(+):(23986027-23986067)(23986027-23986067),82,48.7805,1.0
549,GMA_circ00525_GLYMA17G23870|Chr17(+):(23986068-23986286)(23986068-23986286),438,48.8584,1.3261
550,GMA_circ00526_GLYMA17G23870|Chr17(+):(23986068-23986418)(23986068-23986418),702,47.5783,1.3521
551,GMA_circ00527_GLYMA17G23900|Chr17(+):(24101579-24102051)(24101579-24102051)(24102051-24102411)(24101687-24102138)(24102138-24102411),2033,42.548,1.2823
552,GMA_circ00528_GLYMA17G23900|Chr17(+):(24101579-24102051)(24101579-24102051)(24102051-24102422)(24101698-24102138)(24102138-24102422),2044,42.4658,1.2902
553,GMA_circ00529_GLYMA17G23900|Chr17(+):(24101579-24102051)(24101579-24102051)(24102051-24102286)(24101712-24102138)(24102138-24102286),1758,41.0694,1.375
554,GMA_circ00530_GLYMA17G23900|Chr17(+):(24101579-24102051)(24101579-24102051)(24102051-24102467)(24101726-24102138)(24102138-24102467),2106,43.1149,1.3046
555,GMA_circ00531_GLYMA17G23900|Chr17(+):(24102372-24102560)(24102372-24102560),378,50.7937,1.2857
556,GMA_circ00532_GLYMA17G24458|Chr17(+):(24837845-24837973)(24837845-24837973)(24837973-24853347)(24838070-24838168)(24838268-24838325)(24838413-24838488)(24838569-24838698)(24850480-24850637)(24852365-24852437)(24837845-24853153)(24853153-24853347),31731,36.967,0.9421
557,GMA_circ00533_GLYMA17G26440|Chr17(+):(27475567-27475645)(27475567-27475645)(27475645-27480276)(27478917-27479015)(27479110-27479223)(27475567-27480116)(27480116-27480276),9714,34.1981,1.1119
558,GMA_circ00534_GLYMA17G32070|Chr17(-):(35303702-35303434)(35303702-35303434),538,53.1599,4.5
559,GMA_circ00535_GLYMA17G32070|Chr17(-):(35304065-35303868)(35304065-35303868),396,50.0,4.2105
560,GMA_circ00536_GLYMA17G34380|Chr17(+):(38324545-38324757)(38324545-38324757),426,38.4977,1.8276
561,GMA_circ00537_GLYMA17G36130|Chr17(-):(40151460-40150579)(40151460-40150579),1764,47.0522,1.7303
562,GMA_circ00538_GLYMA17G36210|Chr17(-):(40200694-40199476)(40200694-40199476)(40200817-40200694)(40199981-40199671)(40199586-40199401)(40200817-40199586),4291,38.3361,1.1731
563,GMA_circ00539_GLYMA17G36930|Chr17(+):(40846283-40846352)(40846283-40846352)(40846352-40847772)(40846498-40846589)(40847519-40847560)(40846283-40847695)(40847695-40847772),3186,36.4407,0.9948
564,GMA_circ00539_GLYMA17G36930|Chr17(+):(40847519-40847560)(40847519-40847560)(40846283-40847695)(40847695-40847772),1575,35.873,0.9686
565,GMA_circ00540_GLYMA17G36970|Chr17(+):(40877005-40877202)(40877005-40877202),396,47.9798,4.0
566,GMA_circ00541_GLYMA17G37110|Chr17(+):(40951016-40951239)(40951016-40951239),448,59.375,1.66
567,GMA_circ00542_GLYMA17G37820|Chr17(-):(41547323-41547021)(41547323-41547021)(41547546-41547323)(41547237-41546538)(41547546-41547237),1840,42.4457,1.1575
568,GMA_circ00380_GLYMA12G00390|Chr12(+):(137282-137338)(137282-137338),114,42.1053,7.0
569,GMA_circ00381_GLYMA12G00390|Chr12(+):(137282-137419)(137282-137419),276,41.3043,7.1429
570,GMA_circ00382_GLYMA12G00390|Chr12(+):(137282-137611)(137282-137611),660,42.7273,9.0714
571,GMA_circ00383_GLYMA12G01580|Chr12(+):(942573-942626)(942573-942626),108,46.2963,4.0
572,GMA_circ00384_GLYMA12G04510|Chr12(+):(3001771-3001868)(3001771-3001868)(3001868-3003587)(3001961-3002035)(3002183-3002317)(3001820-3003539)(3003539-3003587),3895,36.0976,1.1664
573,GMA_circ00385_GLYMA12G04701|Chr12(-):(3118043-3117250)(3118043-3117250),1588,50.2519,1.6424
574,GMA_circ00385_GLYMA12G04701|Chr12(-):(3117951-3117250)(3117951-3117250)(3118043-3117951)(3117674-3117039)(3118043-3117674),2503,48.3819,1.6911
575,GMA_circ00386_GLYMA12G05030|Chr12(+):(3348542-3348959)(3348542-3348959)(3348959-3350040)(3349433-3349550)(3349643-3349715)(3349804-3349849)(3348843-3349945)(3349945-3350040),3354,37.8056,1.2052
576,GMA_circ00387_GLYMA12G06606|Chr12(-):(4498939-4498851)(4498939-4498851),178,33.7079,1.7273
577,GMA_circ00388_GLYMA12G06606|Chr12(-):(4498939-4498853)(4498939-4498853),174,33.3333,1.6364
578,GMA_circ00389_GLYMA12G06920|Chr12(+):(4721307-4721456)(4721307-4721456)(4721456-4722994)(4721524-4721650)(4721363-4722947)(4722947-4722994),3599,35.2042,1.2829
579,GMA_circ00389_GLYMA12G06920|Chr12(+):(4721307-4721456)(4721307-4721456)(4721456-4722994)(4721524-4721650)(4721363-4722953)(4722953-4722994),3599,35.2042,1.2829
580,GMA_circ00390_GLYMA12G09250|Chr12(+):(7078738-7079053)(7078738-7079053)(7079053-7080065)(7078830-7079742)(7079742-7080065),2882,40.111,1.524
581,GMA_circ00391_GLYMA12G10420|Chr12(-):(8360435-8358435)(8360435-8358435)(8360864-8360435)(8360335-8360226)(8359539-8359269)(8358731-8358629)(8358523-8358178)(8360864-8358523),7604,36.6912,1.1511
582,GMA_circ00392_GLYMA12G10420|Chr12(-):(8360435-8359379)(8360435-8359379)(8360864-8360435)(8360335-8360226)(8359539-8359269)(8360864-8359539),4251,34.6742,1.2
583,GMA_circ00393_GLYMA12G14420|Chr12(+):(13388934-13389074)(13388934-13389074)(13389074-13391014)(13389269-13389496)(13389615-13389732)(13389814-13389953)(13390066-13390233)(13390308-13390463)(13388934-13390875)(13390875-13391014),5115,39.3939,1.4336
584,GMA_circ00394_GLYMA12G22700|Chr12(+):(24735624-24735782)(24735624-24735782)(24735782-24736593)(24735875-24735997)(24736194-24736243)(24735624-24736550)(24736550-24736593),2274,35.752,1.053
585,GMA_circ00395_GLYMA12G28780|Chr12(+):(32138394-32138675)(32138394-32138675)(32138675-32142153)(32139551-32139789)(32140764-32140965)(32141556-32141624)(32141710-32141896)(32138394-32141987)(32141987-32142153),8501,35.6664,1.1595
586,GMA_circ00396_GLYMA12G29110|Chr12(-):(32488879-32488553)(32488879-32488553),654,51.682,1.4493
587,GMA_circ00397_GLYMA12G29160|Chr12(-):(32542059-32536106)(32542059-32536106)(32542183-32542059)(32541079-32540635)(32540526-32540411)(32540157-32539374)(32539048-32538596)(32538331-32538143)(32538032-32537805)(32537224-32536888)(32536778-32536595)(32536490-32535750)(32542183-32536490),21204,38.3796,1.2982
588,GMA_circ00398_GLYMA12G30630|Chr12(-):(34256949-34255399)(34256949-34255399)(34257272-34256949)(34255831-34255119)(34257272-34255831),5581,36.893,1.1583
589,GMA_circ00399_GLYMA12G31610|Chr12(-):(35185820-35182675)(35185820-35182675)(35185868-35185820)(35185020-35184793)(35184161-35184048)(35182741-35182249)(35185868-35182741),10304,35.5978,1.2628
590,GMA_circ00400_GLYMA12G35570|Chr12(+):(38704287-38704628)(38704287-38704628),684,45.0292,2.5
591,GMA_circ00401_GLYMA12G35701|Chr12(-):(38827812-38827386)(38827812-38827386),854,38.6417,1.0625
592,GMA_circ00402_GLYMA12G35780|Chr12(+):(38925442-38925611)(38925442-38925611),340,47.0588,1.963
593,GMA_circ00403_GLYMA12G36132|Chr12(+):(39216785-39216889)(39216785-39216889),210,39.0476,0.8636
594,GMA_circ00404_GLYMA12G36132|Chr12(+):(39216769-39217006)(39216769-39217006)(39217006-39217070)(39216869-39217064)(39217064-39217070),744,40.5914,0.9868
595,GMA_circ00346_GLYMA11G01040|Chr11(+):(562133-564212)(562133-564212)(564212-565722)(565298-565413)(562133-565604)(565604-565722),9378,36.6603,1.0599
596,GMA_circ00346_GLYMA11G01040|Chr11(+):(562133-564212)(562133-564212)(564212-565722)(562133-565604)(565604-565722),9262,36.5364,1.0534
597,GMA_circ00346_GLYMA11G01040|Chr11(+):(562133-562642)(562133-562642)(562642-565722)(562744-564212)(565298-565413)(562133-565604)(565604-565722),9277,36.7145,1.0568
598,GMA_circ00347_GLYMA11G01340|Chr11(-):(786665-785929)(786665-785929)(786866-786665)(786030-785929)(786866-786030),2615,34.8375,1.1794
599,GMA_circ00348_GLYMA11G01520|Chr11(+):(910956-911279)(910956-911279)(911279-911370),740,52.4324,0.8744
600,GMA_circ00348_GLYMA11G01520|Chr11(+):(910971-911370)(910971-911370),800,51.75,0.7845
601,GMA_circ00349_GLYMA11G01830|Chr11(+):(1104007-1104497)(1104007-1104497)(1104497-1105221)(1104378-1104973)(1104973-1105221),2552,35.9718,1.1857
602,GMA_circ00349_GLYMA11G01830|Chr11(+):(1104378-1104497)(1104378-1104497)(1104497-1105221)(1104378-1104973)(1104973-1105221),1810,37.4586,1.26
603,GMA_circ00350_GLYMA11G04480|Chr11(-):(3046627-3046376)(3046627-3046376),504,41.6667,6.5
604,GMA_circ00351_GLYMA11G05940|Chr11(+):(4184584-4185790)(4184584-4185790)(4185790-4186423)(4185971-4186202)(4185682-4186334)(4186334-4186423),4023,41.7102,1.7108
605,GMA_circ00351_GLYMA11G05940|Chr11(+):(4184584-4186202)(4184584-4186202)(4186202-4186423)(4185682-4186334)(4186334-4186423),4203,41.518,1.6888
606,GMA_circ00352_GLYMA11G08780|Chr11(+):(6215082-6215253)(6215082-6215253)(6215253-6218277)(6215343-6215441)(6216413-6216481)(6216788-6216926)(6217321-6217519)(6218038-6218135)(6215084-6218241)(6218241-6218277),7168,33.817,1.117
607,GMA_circ00353_GLYMA11G10445|Chr11(+):(7469927-7469980)(7469927-7469980),108,50.0,0.2273
608,GMA_circ00354_GLYMA11G10445|Chr11(+):(7469927-7470067)(7469927-7470067),282,51.0638,0.2632
609,GMA_circ00355_GLYMA11G10445|Chr11(+):(7469948-7470121)(7469948-7470121),348,51.7241,0.2857
610,GMA_circ00356_GLYMA11G10445|Chr11(+):(7469981-7470121)(7469981-7470121),282,52.4823,0.2982
611,GMA_circ00357_GLYMA11G10445|Chr11(+):(7469981-7470279)(7469981-7470279),598,51.8395,0.2602
612,GMA_circ00358_GLYMA11G10445|Chr11(+):(7470035-7470121)(7470035-7470121),174,51.7241,0.2857
613,GMA_circ00359_GLYMA11G10445|Chr11(+):(7470068-7470121)(7470068-7470121),108,53.7037,0.3182
614,GMA_circ00360_GLYMA11G10445|Chr11(+):(7470068-7470279)(7470068-7470279),424,51.8868,0.25
615,GMA_circ00361_GLYMA11G10460|Chr11(+):(7474448-7474715)(7474448-7474715),536,43.2836,1.1091
616,GMA_circ00362_GLYMA11G12505|Chr11(-):(8921094-8920850)(8921094-8920850),490,48.1633,2.8065
617,GMA_circ00363_GLYMA11G12505|Chr11(-):(8921356-8920471)(8921356-8920471)(8921410-8921356),1827,43.8424,1.871
618,GMA_circ00364_GLYMA11G12505|Chr11(-):(8921187-8920874)(8921187-8920874),628,52.8662,3.15
619,GMA_circ00365_GLYMA11G12505|Chr11(-):(8921094-8921020)(8921094-8921020),150,58.6667,4.5
620,GMA_circ00366_GLYMA11G12505|Chr11(-):(8921187-8921065)(8921187-8921065),246,61.7886,3.75
621,GMA_circ00367_GLYMA11G13130|Chr11(-):(9361680-9361389)(9361680-9361389),584,41.4384,1.5208
622,GMA_circ00368_GLYMA11G13460|Chr11(+):(9556245-9556340)(9556245-9556340)(9556340-9558761)(9556434-9556490)(9556601-9556684)(9557254-9557283)(9556245-9558725)(9558725-9558761),5303,33.0945,1.414
623,GMA_circ00369_GLYMA11G14420|Chr11(-):(10311390-10310726)(10311390-10310726)(10311512-10311390)(10311073-10310906)(10310812-10310726)(10311512-10310812),2409,35.824,1.4587
624,GMA_circ00370_GLYMA11G15050|Chr11(-):(10784820-10784169)(10784820-10784169),1304,47.3926,1.306
625,GMA_circ00371_GLYMA11G16260|Chr11(+):(12050608-12050676)(12050608-12050676),138,42.029,1.9
626,GMA_circ00372_GLYMA11G18720|Chr11(-):(15362355-15362179)(15362355-15362179),354,48.5876,6.8182
627,GMA_circ00373_GLYMA11G19285|Chr11(-):(15992526-15992394)(15992526-15992394),266,42.1053,1.9474
628,GMA_circ00374_GLYMA11G19840|Chr11(-):(16623360-16620248)(16623360-16620248)(16623627-16623360)(16622777-16622716)(16622630-16622591)(16622480-16622385)(16622289-16622258)(16622079-16622004)(16621727-16621674)(16620745-16620654)(16620285-16619910)(16623627-16620285),10665,37.3652,1.1764
629,GMA_circ00374_GLYMA11G19840|Chr11(-):(16623360-16620248)(16623360-16620248)(16623627-16623360)(16622777-16622716)(16622630-16622591)(16622480-16622385)(16622289-16622258)(16622079-16622004)(16621727-16621674)(16620285-16619910)(16623627-16620285),10573,37.2269,1.171
630,GMA_circ00374_GLYMA11G19840|Chr11(-):(16623360-16620248)(16623360-16620248)(16623627-16623360)(16622777-16622716)(16622630-16622591)(16622480-16622385)(16622289-16622258)(16622079-16622004)(16621727-16621677)(16620285-16619910)(16623627-16620285),10570,37.2185,1.1699
631,GMA_circ00375_GLYMA11G24323|Chr11(+):(22115414-22115778)(22115414-22115778),730,44.1096,2.0377
632,GMA_circ00376_GLYMA11G29460|Chr11(+):(30156939-30157124)(30156939-30157124)(30157124-30160515)(30158401-30158563)(30159465-30159651)(30157011-30160328)(30160328-30160515),7620,30.8661,1.1578
633,GMA_circ00376_GLYMA11G29460|Chr11(+):(30156939-30157124)(30156939-30157124)(30157124-30160515)(30158401-30158563)(30157011-30159465)(30159465-30160515),7433,30.5126,1.1477
634,GMA_circ00376_GLYMA11G29460|Chr11(+):(30158401-30158563)(30158401-30158563)(30159465-30159651)(30157011-30160328)(30160328-30160515),4019,31.4755,1.1332
635,GMA_circ00377_GLYMA11G34230|Chr11(-):(36097170-36096999)(36097170-36096999),344,46.5116,1.7586
636,GMA_circ00378_GLYMA11G37150|Chr11(-):(38358028-38357541)(38358028-38357541)(38358148-38358028)(38357822-38357775)(38357635-38357541)(38358148-38357635),1754,35.0627,1.0297
637,GMA_circ00379_GLYMA11G38040|Chr11(-):(39003342-39002865)(39003342-39002865),956,48.5356,1.9367
638,GMA_circ00487_GLYMA16G00980|Chr16(+):(653190-653679)(653190-653679),980,43.4694,0.9018
639,GMA_circ00488_GLYMA16G00980|Chr16(+):(653364-653679)(653364-653679),632,41.7722,0.9701
640,GMA_circ00487_GLYMA16G00980|Chr16(+):(652712-653411)(652712-653411)(653411-653679)(653190-653494)(653494-653679),2160,43.9352,0.7542
641,GMA_circ00488_GLYMA16G00980|Chr16(+):(652712-653411)(652712-653411)(653411-653679)(653364-653494)(653494-653679),1986,43.7059,0.75
642,GMA_circ00489_GLYMA16G02050|Chr16(-):(1585859-1585289)(1585859-1585289)(1585946-1585859)(1585717-1584286)(1585946-1585717),2892,38.3126,1.4087
643,GMA_circ00490_GLYMA16G02090|Chr16(-):(1604184-1603888)(1604184-1603888),594,46.8013,2.5641
644,GMA_circ00491_GLYMA16G03170|Chr16(-):(2737821-2737653)(2737821-2737653)(2737937-2737821)(2737739-2737605)(2737937-2737739),789,42.0786,2.0459
645,GMA_circ00491_GLYMA16G03170|Chr16(-):(2737821-2737653)(2737821-2737653)(2737937-2737821)(2737739-2737582)(2737937-2737739),812,41.7488,2.0818
646,GMA_circ00492_GLYMA16G03230|Chr16(-):(2771807-2771262)(2771807-2771262)(2771859-2771807)(2771701-2771630)(2771386-2770924)(2771859-2771386),2154,36.2581,1.2062
647,GMA_circ00492_GLYMA16G03230|Chr16(-):(2771807-2771262)(2771807-2771262)(2771859-2771807)(2771701-2770924)(2771859-2771701),2082,35.975,1.1837
648,GMA_circ00493_GLYMA16G03760|Chr16(-):(3137918-3137795)(3137918-3137795),248,50.0,5.8889
649,GMA_circ00493_GLYMA16G03760|Chr16(-):(3137881-3137795)(3137881-3137795)(3137918-3137881)(3137850-3137419)(3137918-3137850),713,41.7952,2.3111
650,GMA_circ00494_GLYMA16G04580|Chr16(-):(3868758-3868604)(3868758-3868604),310,45.8065,0.8684
651,GMA_circ00495_GLYMA16G06100|Chr16(+):(5526065-5526628)(5526065-5526628)(5526628-5528128)(5526729-5526829)(5527484-5527567)(5527670-5527780)(5526082-5527902)(5527902-5528128),4973,38.146,1.3922
652,GMA_circ00496_GLYMA16G07750|Chr16(+):(7016290-7016726)(7016290-7016726)(7016726-7017150)(7016290-7016850)(7016850-7017150),2161,40.4442,1.2701
653,GMA_circ00497_GLYMA16G07750|Chr16(+):(7019977-7020449)(7019977-7020449)(7020449-7023360)(7020570-7020870)(7021226-7021698)(7021819-7022119)(7022466-7022938)(7019977-7023060)(7023060-7023360),8791,38.5167,1.1916
654,GMA_circ00496_GLYMA16G07750|Chr16(+):(7016290-7016850)(7016290-7016850)(7016850-7017150),1423,39.3535,1.2581
655,GMA_circ00497_GLYMA16G07750|Chr16(+):(7019977-7020449)(7019977-7020449)(7020449-7023360)(7020570-7020870)(7021226-7021698)(7021819-7022119),4933,38.9824,1.1952
656,GMA_circ00498_GLYMA16G08060|Chr16(+):(7293525-7293905)(7293525-7293905),762,51.4436,5.3226
657,GMA_circ00499_GLYMA16G18030|Chr16(-):(19676299-19670638)(19676299-19670638)(19677133-19676299)(19676217-19676146)(19676049-19675957)(19675870-19675791)(19675681-19675543)(19675352-19675265)(19675194-19675103)(19674982-19674914)(19674146-19673967)(19672947-19672776)(19672225-19671299)(19670816-19670638)(19677133-19670816),20568,36.8242,1.3326
658,GMA_circ00499_GLYMA16G18030|Chr16(-):(19676299-19670638)(19676299-19670638)(19677133-19676299)(19676217-19676146)(19676049-19675957)(19675870-19675791)(19675678-19675543)(19675352-19675265)(19675194-19675103)(19674982-19674914)(19674146-19673967)(19672947-19672776)(19672225-19671299)(19670816-19670638)(19677133-19670816),20565,36.8247,1.3323
659,GMA_circ00500_GLYMA16G19560|Chr16(+):(21643665-21644403)(21643665-21644403)(21644403-21654577)(21644603-21644785)(21645955-21646046)(21646121-21646391)(21646609-21646816)(21650213-21650283)(21651351-21651457)(21651712-21651761)(21651887-21651991)(21652852-21652911)(21653083-21653172)(21653942-21654018)(21643665-21654493)(21654493-21654577),23881,35.6099,1.1421
660,GMA_circ00501_GLYMA16G22420|Chr16(-):(25890977-25890927)(25890977-25890927),102,43.1373,1.4444
661,GMA_circ00502_GLYMA16G22420|Chr16(-):(25891114-25890927)(25891114-25890927)(25891164-25891114)(25890992-25890927)(25891164-25890992),666,36.3363,1.2617
662,GMA_circ00503_GLYMA16G23710|Chr16(-):(27562771-27560308)(27562771-27560308)(27562808-27562771)(27562645-27562512)(27562168-27562090)(27561951-27561860)(27561770-27561693)(27561066-27561004)(27560894-27560660)(27560548-27560086)(27562808-27560548),8371,36.4712,1.2955
663,GMA_circ00503_GLYMA16G23710|Chr16(-):(27562771-27560308)(27562771-27560308)(27562808-27562771)(27562645-27562512)(27562168-27562090)(27561951-27561860)(27561770-27561693)(27561066-27561004)(27560894-27560086)(27562808-27560894),8136,36.2955,1.2821
664,GMA_circ00504_GLYMA16G25860|Chr16(-):(30012754-30012198)(30012754-30012198),1114,48.474,1.2689
665,GMA_circ00505_GLYMA16G28070|Chr16(+):(31995777-31996242)(31995777-31996242),932,53.8627,1.2018
666,GMA_circ00506_GLYMA16G28070|Chr16(+):(31995777-31996265)(31995777-31996265),978,53.5787,1.2017
667,GMA_circ00507_GLYMA16G28250|Chr16(-):(32233943-32233496)(32233943-32233496),896,47.0982,1.9306
668,GMA_circ00509_GLYMA16G33030|Chr16(-):(36116192-36114779)(36116192-36114779)(36116305-36116192)(36115787-36115653)(36115105-36114645)(36116305-36115105),4739,35.134,0.916
669,GMA_circ00510_GLYMA16G33030|Chr16(-):(36117081-36116192)(36117081-36116192)(36117171-36117081)(36116667-36116583)(36116459-36116409)(36116312-36116192)(36117171-36116312),2988,39.0562,1.118
670,GMA_circ00599_intronic|Chr1(-):(45441121-45440318),804,40.5473,0.9521
671,GMA_circ00600_intronic|Chr3(-):(6630798-6629140),1659,29.1139,0.9016
672,GMA_circ00601_intronic|Chr4(-):(4307833-4307587),247,30.7692,0.7674
673,GMA_circ00602_intronic|Chr4(+):(14928956-14929386),431,42.2274,2.3704
674,GMA_circ00603_intronic|Chr6(+):(9880742-9880866),125,26.4,0.7368
675,GMA_circ00604_intronic|Chr7(+):(500674-506232),5559,34.3227,1.0538
676,GMA_circ00605_intronic|Chr7(-):(17727230-17726992),239,38.0753,1.4595
677,GMA_circ00606_intronic|Chr10(+):(37532597-37533151),555,41.982,0.6294
678,GMA_circ00607_intronic|Chr13(-):(29332130-29331903),228,32.4561,0.8049
679,GMA_circ00608_intronic|Chr15(+):(12770456-12770954),499,47.2946,0.7481
680,GMA_circ00609_intronic|Chr16(+):(9036718-9036755),38,47.3684,0.6364
681,GMA_circ00610_intronic|Chr18(+):(9202592-9202680),89,50.5618,1.8125
